player_name,pfr_player_id,adv_stat_category,team,tgt,rec,receiving_yards,receiving_td,receiving_fd,receiving_yards_before_catch,receiving_yards_before_catch_avg,receiving_yards_after_catch,receiving_yards_after_catch_avg,adot,receiving_broken_tackles,receiving_per_broken_tackle,receiving_drop,receiving_drop_pct,receiving_int,receiving_rat,pfr_game_id
Travis Kelce,KelcTr00,receiving,KAN,9,7,66,0,3,29,4.1,37,5.3,4.7,0,NA,0,0,0,97.2,201912080nwe
Tyreek Hill,HillTy00,receiving,KAN,8,6,62,0,3,21,3.5,41,6.8,7.8,0,NA,0,0,0,96.9,201912080nwe
Sammy Watkins,WatkSa00,receiving,KAN,8,4,50,0,3,34,8.5,16,4,8.4,0,NA,0,0,0,69.8,201912080nwe
Darwin Thompson,ThomDa06,receiving,KAN,5,4,36,0,2,-10,-2.5,46,11.5,-1.4,0,NA,1,20,0,96.7,201912080nwe
Mecole Hardman,HardMe00,receiving,KAN,1,1,48,1,1,32,32,16,16,32,0,NA,0,0,0,158.3,201912080nwe
LeSean McCoy,McCoLe01,receiving,KAN,3,1,4,0,0,-2,-2,6,6,1.3,0,NA,1,33.3,0,42.4,201912080nwe
Spencer Ware,WareSp00,receiving,KAN,2,1,-9,0,0,-7,-7,-2,-2,-2.5,0,NA,0,0,0,56.2,201912080nwe
Byron Pringle,PrinBy00,receiving,KAN,1,1,14,0,1,1,1,13,13,1,0,NA,0,0,0,118.7,201912080nwe
Demarcus Robinson,RobiDe01,receiving,KAN,2,1,12,0,NA,4,4,8,8,9.5,0,NA,0,0,1,29.2,201912080nwe
Julian Edelman,EdelJu00,receiving,NWE,12,8,95,1,4,66,8.3,29,3.6,9.6,0,NA,1,8.3,0,118.4,201912080nwe
James White,WhitJa02,receiving,NWE,7,5,27,0,1,-2,-0.4,29,5.8,0.9,0,NA,1,14.3,0,77.7,201912080nwe
Matt LaCosse,LaCoMa00,receiving,NWE,4,2,14,0,NA,14,7,0,0,10.5,0,NA,0,0,1,18.7,201912080nwe
Jakobi Meyers,MeyeJa01,receiving,NWE,3,1,35,0,1,8,8,27,27,6.7,0,NA,1,33.3,0,78.5,201912080nwe
Ben Watson,WatsBe00,receiving,NWE,3,1,7,0,NA,2,2,5,5,7,0,NA,0,0,0,42.4,201912080nwe
Mohamed Sanu,SanuMo00,receiving,NWE,1,1,13,0,1,10,10,3,3,10,0,NA,0,0,0,118.7,201912080nwe
Sony Michel,MichSo00,receiving,NWE,1,1,1,0,0,-1,-1,2,2,-1,0,NA,0,0,0,79.2,201912080nwe
N'Keal Harry,HarrNK00,receiving,NWE,1,1,12,0,1,-1,-1,13,13,-1,0,NA,0,0,0,116.7,201912080nwe
Rex Burkhead,BurkRe00,receiving,NWE,1,0,0,0,0,0,NA,0,NA,3,0,NA,0,0,0,39.6,201912080nwe
Phillip Dorsett,DorsPh00,receiving,NWE,2,0,0,0,NA,0,NA,0,NA,19,0,NA,0,0,0,39.6,201912080nwe
