player_name,pfr_player_id,adv_stat_category,team,completions,attempts,passing_yards,passing_first_downs,passing_first_downs_pct,intended_air_yards,intended_air_yards_per_att,completed_air_yards,cay_cmp,completed_air_yards_per_attempt,passing_yards_after_catch,passing_yards_after_catch_per_cmp,passing_drops,passing_drop_pct,passing_bad_throws,passing_bad_throw_pct,times_sacked,times_blitzed,times_hurried,times_hit,times_pressured,prss_percent,scramble_attempts,yards_per_scramble,pfr_game_id
Mitchell Trubisky,TrubMi00,passing,CHI,18,26,163,7,26.9,233,9,111,6.2,4.3,52,2.9,1,3.8%,4,15.4%,0,8,3,1,4,14.3%,2,8.5,201812300min
Kirk Cousins,CousKi00,passing,MIN,20,33,132,6,16.2,290,8.8,70,3.5,2.1,62,3.1,2,6.5%,5,16.1%,4,7,16,1,21,55.3%,1,7,201812300min
