player_name,pfr_player_id,adv_stat_category,team,completions,attempts,passing_yards,passing_first_downs,passing_first_downs_pct,intended_air_yards,intended_air_yards_per_att,completed_air_yards,completed_air_yards_per_cmp,completed_air_yards_per_att,passing_yards_after_catch,passing_yards_after_catch_per_cmp,passing_drops,passing_drop_pct,passing_bad_throws,passing_bad_throw_pct,times_sacked,times_blitzed,times_hurried,times_hit,times_pressured,times_pressured_pct,scramble_attempts,yards_per_scramble,pfr_game_id
Derek Carr,CarrDe02,passing,LVR,30,46,296,15,31.9,266,5.8,109,3.6,2.4,187,6.2,0,0.0%,10,21.7%,1,15,3,2,6,12.5%,1,4,202111070nyg
Daniel Jones,JoneDa05,passing,NYG,15,20,110,6,27.3,117,5.9,57,3.8,2.9,53,3.5,0,0.0%,1,5.9%,2,6,2,3,7,28.0%,3,6,202111070nyg
