player_name,pfr_player_id,adv_stat_category,team,completions,attempts,passing_yards,passing_first_downs,passing_first_downs_pct,intended_air_yards,intended_air_yards_per_att,completed_air_yards,completed_air_yards_per_cmp,completed_air_yards_per_att,passing_yards_after_catch,passing_yards_after_catch_per_cmp,passing_drops,passing_drop_pct,passing_bad_throws,passing_bad_throw_pct,times_sacked,times_blitzed,times_hurried,times_hit,times_pressured,times_pressured_pct,scramble_attempts,yards_per_scramble,pfr_game_id
Tua Tagovailoa,TagoTu00,passing,MIA,16,27,202,9,31,251,9.3,93,5.8,3.4,109,6.8,3,11.1%,5,18.5%,2,5,3,2,7,24.1%,0,NA,202109120nwe
Mac Jones,JoneMa05,passing,NWE,29,39,281,14,35,247,6.3,162,5.6,4.2,119,4.1,2,5.3%,2,5.3%,1,21,3,8,12,30.0%,0,NA,202109120nwe
