player_name,pfr_player_id,adv_stat_category,team,completions,attempts,passing_yards,passing_first_downs,passing_first_downs_pct,intended_air_yards,intended_air_yards_per_att,completed_air_yards,cay_cmp,completed_air_yards_per_attempt,passing_yards_after_catch,passing_yards_after_catch_per_cmp,passing_drops,passing_drop_pct,passing_bad_throws,passing_bad_throw_pct,times_sacked,times_blitzed,times_hurried,times_hit,times_pressured,prss_percent,scramble_attempts,yards_per_scramble,pfr_game_id
Eli Manning,MannEl00,passing,NYG,22,36,326,14,37.8,376,10.4,226,10.3,6.3,100,4.5,2,5.6%,5,13.9%,1,9,6,2,9,24.3%,0,NA,201810070car
Odell Beckham Jr.,BeckOd00,passing,NYG,1,1,57,1,100,24,24,24,24,24,33,33,0,0.0%,0,0.0%,0,1,0,0,0,0.0%,0,NA,201810070car
Cam Newton,NewtCa00,passing,CAR,21,35,237,12,33.3,313,8.9,101,4.8,2.9,136,6.5,2,6.1%,6,18.2%,1,12,2,1,4,10.5%,2,5,201810070car
