player_name,pfr_player_id,adv_stat_category,team,tgt,rec,receiving_yards,receiving_td,receiving_fd,receiving_yards_before_catch,receiving_yards_before_catch_avg,receiving_yards_after_catch,receiving_yards_after_catch_avg,adot,receiving_broken_tackles,receiving_per_broken_tackle,receiving_drop,receiving_drop_pct,receiving_int,receiving_rat,pfr_game_id
James White,WhitJa02,receiving,NWE,6,6,45,0,3,-2,-0.3,47,7.8,-0.3,1,6,0,0,0,97.9,202109190nyj
Jakobi Meyers,MeyeJa01,receiving,NWE,6,4,38,0,1,23,5.8,15,3.8,8.5,0,NA,0,0,0,84,202109190nyj
Jonnu Smith,SmitJo01,receiving,NWE,5,4,28,0,1,4,1,24,6,1.4,0,NA,1,20,0,90,202109190nyj
Nelson Agholor,AghoNe00,receiving,NWE,3,3,21,0,1,5,1.7,16,5.3,1.7,0,NA,0,0,0,95.8,202109190nyj
Kendrick Bourne,BourKe00,receiving,NWE,3,2,10,0,1,2,1,8,4,3.3,0,NA,1,33.3,0,71.5,202109190nyj
Hunter Henry,HenrHu00,receiving,NWE,4,2,42,0,2,20,10,22,11,9.5,0,NA,0,0,0,87.5,202109190nyj
Damien Harris,HarrDa06,receiving,NWE,1,1,2,0,0,2,2,0,0,2,0,NA,0,0,0,79.2,202109190nyj
Braxton Berrios,BerrBr00,receiving,NYJ,11,7,73,0,2,53,7.6,20,2.9,7.2,0,NA,0,0,0,82.8,202109190nyj
Elijah Moore,MoorEl00,receiving,NYJ,8,4,47,0,1,42,10.5,5,1.3,14.1,0,NA,0,0,2,28.6,202109190nyj
Michael Carter,CartMi03,receiving,NYJ,3,2,29,0,2,3,1.5,26,13,1.7,2,1,0,0,0,97.9,202109190nyj
Corey Davis,DaviCo03,receiving,NYJ,5,2,8,0,NA,-2,-1,10,5,7.4,0,NA,0,0,2,8.3,202109190nyj
Ryan Griffin,GrifRy00,receiving,NYJ,2,2,10,0,NA,6,3,4,2,3,0,NA,0,0,0,87.5,202109190nyj
Tyler Kroft,KrofTy00,receiving,NYJ,2,1,8,0,NA,3,3,5,5,7.5,0,NA,0,0,0,60.4,202109190nyj
Jeff Smith,SmitJe03,receiving,NYJ,2,1,35,0,1,29,29,6,6,23,0,NA,0,0,0,95.8,202109190nyj
