player_name,pfr_player_id,adv_stat_category,team,completions,attempts,passing_yards,passing_first_downs,passing_first_downs_pct,intended_air_yards,intended_air_yards_per_att,completed_air_yards,completed_air_yards_per_cmp,completed_air_yards_per_att,passing_yards_after_catch,passing_yards_after_catch_per_cmp,passing_drops,passing_drop_pct,passing_bad_throws,passing_bad_throw_pct,times_sacked,times_blitzed,times_hurried,times_hit,times_pressured,times_pressured_pct,scramble_attempts,yards_per_scramble,pfr_game_id
Zach Wilson,WilsZa00,passing,NYJ,14,24,145,6,21.4,103,4.3,49,3.5,2,96,6.9,2,8.7%,4,17.4%,4,10,6,1,11,39.3%,0,NA,202111280htx
Tyrod Taylor,TaylTy00,passing,HOU,17,26,158,7,22.6,219,8.4,79,4.6,3,79,4.6,0,0.0%,5,19.2%,5,6,1,2,8,25.0%,1,30,202111280htx
