player_name,pfr_player_id,adv_stat_category,team,carries,rushing_yards,rushing_first_downs,rushing_yards_before_contact,rushing_yards_before_contact_avg,rushing_yards_after_contact,rushing_yards_after_contact_avg,rushing_broken_tackles,att_br,pfr_game_id
Kenyan Drake,DrakKe00,rushing,ARI,23,80,5,20,0.9,60,2.6,3,7.7,202012130nyg
Kyler Murray,MurrKy00,rushing,ARI,13,47,4,33,2.5,14,1.1,0,NA,202012130nyg
Chase Edmonds,EdmoCh00,rushing,ARI,7,32,1,20,2.9,12,1.7,1,7,202012130nyg
Wayne Gallman,GallWa00,rushing,NYG,12,57,2,16,1.3,41,3.4,5,2.4,202012130nyg
Alfred Morris,MorrAl00,rushing,NYG,3,7,NA,2,0.7,5,1.7,0,NA,202012130nyg
Dion Lewis,LewiDi00,rushing,NYG,2,14,1,9,4.5,5,2.5,0,NA,202012130nyg
