player_name,pfr_player_id,adv_stat_category,team,carries,rushing_yards,rushing_first_downs,rushing_yards_before_contact,rushing_yards_before_contact_avg,rushing_yards_after_contact,rushing_yards_after_contact_avg,rushing_broken_tackles,att_br,pfr_game_id
Todd Gurley,GurlTo01,rushing,LAR,18,41,3,19,1.1,22,1.2,3,6,201910200atl
Darrell Henderson,HendDa00,rushing,LAR,11,31,4,15,1.4,16,1.5,2,5.5,201910200atl
Jared Goff,GoffJa00,rushing,LAR,3,3,2,3,1,0,0,0,NA,201910200atl
John Kelly,KellJo00,rushing,LAR,3,9,NA,5,1.7,4,1.3,0,NA,201910200atl
Robert Woods,WoodRo02,rushing,LAR,1,6,0,6,6,0,0,0,NA,201910200atl
Devonta Freeman,FreeDe00,rushing,ATL,7,19,NA,10,1.4,9,1.3,0,NA,201910200atl
Brian Hill,HillBr02,rushing,ATL,5,11,1,5,1,6,1.2,0,NA,201910200atl
Matt Ryan,RyanMa00,rushing,ATL,1,2,0,2,2,0,0,0,NA,201910200atl
Matt Schaub,SchaMa00,rushing,ATL,1,-1,0,-1,-1,0,0,0,NA,201910200atl
Ito Smith,SmitIt00,rushing,ATL,1,7,NA,5,5,2,2,0,NA,201910200atl
