player_name,pfr_player_id,adv_stat_category,team,completions,attempts,passing_yards,passing_first_downs,passing_first_downs_pct,intended_air_yards,intended_air_yards_per_att,completed_air_yards,cay_cmp,completed_air_yards_per_attempt,passing_yards_after_catch,passing_yards_after_catch_per_cmp,passing_drops,passing_drop_pct,passing_bad_throws,passing_bad_throw_pct,times_sacked,times_blitzed,times_hurried,times_hit,times_pressured,prss_percent,scramble_attempts,yards_per_scramble,pfr_game_id
Deshaun Watson,WatsDe00,passing,HOU,23,34,308,15,40.5,268,7.9,183,8,5.4,125,5.4,2,6.1%,6,18.2%,3,7,2,3,8,20.0%,3,10.7,201910200clt
Jacoby Brissett,BrisJa00,passing,IND,26,39,326,18,45,281,7.2,145,5.6,3.7,181,7,2,5.6%,6,16.7%,1,21,4,6,11,26.2%,2,4,201910200clt
Zach Pascal,PascZa00,passing,IND,0,1,0,0,0,21,21,0,NA,0,0,NA,0,0.0%,1,100.0%,0,0,0,0,0,0.0%,0,NA,201910200clt
