player_name,pfr_player_id,adv_stat_category,team,completions,attempts,passing_yards,passing_first_downs,passing_first_downs_pct,intended_air_yards,intended_air_yards_per_att,completed_air_yards,cay_cmp,completed_air_yards_per_attempt,passing_yards_after_catch,passing_yards_after_catch_per_cmp,passing_drops,passing_drop_pct,passing_bad_throws,passing_bad_throw_pct,times_sacked,times_blitzed,times_hurried,times_hit,times_pressured,times_pressured_pct,scramble_attempts,yards_per_scramble,pfr_game_id
Jared Goff,GoffJa00,passing,LAR,28,40,391,17,42.5,351,8.8,220,7.9,5.5,171,6.1,0,0.0%,6,15.0%,0,7,8,4,12,27.9%,3,5.7,201811040nor
Drew Brees,BreeDr00,passing,NOR,25,36,346,19,52.8,340,9.4,194,7.8,5.4,152,6.1,1,2.8%,7,19.4%,0,12,4,4,8,21.1%,2,9,201811040nor
