player_name,pfr_player_id,adv_stat_category,team,def_ints,def_targets,def_completions_allowed,def_completion_pct,def_yards_allowed,def_yards_allowed_per_cmp,def_yards_allowed_per_tgt,def_receiving_td_allowed,def_passer_rating_allowed,def_adot,def_air_yards_completed,def_yards_after_catch,def_times_blitzed,def_times_hurried,def_times_hitqb,def_sacks,def_pressures,def_tackles_combined,def_missed_tackles,def_missed_tackle_pct,pfr_game_id
Terrell Bonds,BondTe00,defense,BAL,0,10,6,60.0%,63,10.5,6.3,0,78.3,6.7,12,51,3,0,0,0,0,3,0,0.0%,202011080clt
Marcus Peters,PeteMa00,defense,BAL,1,5,4,80.0%,30,7.5,6,0,52.1,7.6,11,19,1,0,0,0,0,5,0,0.0%,202011080clt
Malik Harrison,HarrMa06,defense,BAL,0,4,3,75.0%,22,7.3,5.5,0,87.5,2,5,17,1,0,0,0,0,11,0,0.0%,202011080clt
Chuck Clark,ClarCh00,defense,BAL,0,5,3,60.0%,52,17.3,10.4,0,95.4,15.4,37,15,0,0,0,0,0,3,0,0.0%,202011080clt
Matt Judon,JudoMa00,defense,BAL,0,3,2,66.7%,21,10.5,7,0,86.8,5,12,9,0,1,2,0,3,7,0,0.0%,202011080clt
Patrick Queen,QueePa00,defense,BAL,0,3,2,66.7%,11,5.5,3.7,0,72.9,-1,-1,12,3,1,0,0,1,4,1,20.0%,202011080clt
Chris Board,BoarCh00,defense,BAL,0,3,2,66.7%,3,1.5,1,0,70.1,-1.3,-8,11,1,0,0,0,0,2,2,50.0%,202011080clt
Pernell McPhee,McPhPe00,defense,BAL,0,3,2,66.7%,21,10.5,7,0,86.8,4.7,14,7,0,0,0,0,0,3,1,25.0%,202011080clt
Jimmy Smith,SmitJi03,defense,BAL,0,6,2,33.3%,19,9.5,3.2,0,43.1,16.3,14,5,0,0,0,0,0,6,0,0.0%,202011080clt
Jaylon Ferguson,FergJa02,defense,BAL,0,1,1,100.0%,17,17,17,0,118.7,-2,-2,19,1,0,0,0,0,3,1,25.0%,202011080clt
Justin Ellis,ElliJu01,defense,BAL,0,1,1,100.0%,1,1,1,0,79.2,-6,-6,7,0,0,0,0,0,1,0,0.0%,202011080clt
Anthony Levine,LeviAn00,defense,BAL,0,1,1,100.0%,9,9,9,0,104.2,8,8,1,0,0,0,0,0,2,0,0.0%,202011080clt
Derek Wolfe,WolfDe00,defense,BAL,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,1,3,0,0.0%,202011080clt
DeShon Elliott,ElliDe02,defense,BAL,0,4,0,0.0%,NA,NA,0,NA,39.6,23.3,NA,NA,3,0,0,0,0,4,0,0.0%,202011080clt
Darius Leonard,LeonDa00,defense,IND,0,8,6,75.0%,51,8.5,6.4,0,91.1,5.4,26,25,2,0,0,0,0,15,0,0.0%,202011080clt
Kenny Moore,MoorKe03,defense,IND,0,7,6,85.7%,70,11.7,10,0,108.3,5.6,32,38,2,0,0,0,0,3,0,0.0%,202011080clt
Bobby Okereke,OkerBo00,defense,IND,0,4,4,100.0%,24,6,6,0,91.7,0.8,3,21,2,0,0,0,0,9,0,0.0%,202011080clt
Denico Autry,AutrDe00,defense,IND,0,3,3,100.0%,31,10.3,10.3,0,109.7,3.7,11,20,0,1,0,1,2,2,0,0.0%,202011080clt
Rock Ya-Sin,Ya-SRo00,defense,IND,0,4,3,75.0%,29,9.7,7.3,0,94.8,6.3,18,11,0,0,0,0,0,2,0,0.0%,202011080clt
Xavier Rhodes,RhodXa00,defense,IND,0,3,2,66.7%,9,4.5,3,0,70.1,3.7,4,5,0,0,0,0,0,3,0,0.0%,202011080clt
Anthony Walker,WalkAn01,defense,IND,0,3,2,66.7%,13,6.5,4.3,0,75.7,2.7,-2,15,0,0,0,0,0,7,0,0.0%,202011080clt
Al-Quadin Muhammad,MuhaAl00,defense,IND,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,2,4,0,0.0%,202011080clt
Julian Blackmon,BlacJu01,defense,IND,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,3,0,0.0%,202011080clt
Khari Willis,WillKh00,defense,IND,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,9,0,0.0%,202011080clt
Grover Stewart,StewGr00,defense,IND,0,1,0,0.0%,NA,NA,0,NA,39.6,-4,NA,NA,0,0,0,0,0,4,0,0.0%,202011080clt
