player_name,pfr_player_id,adv_stat_category,team,tgt,rec,receiving_yards,receiving_td,receiving_fd,receiving_yards_before_catch,receiving_yards_before_catch_avg,receiving_yards_after_catch,receiving_yards_after_catch_avg,adot,receiving_broken_tackles,receiving_per_broken_tackle,receiving_drop,receiving_drop_pct,receiving_int,receiving_rat,pfr_game_id
Allen Robinson,RobiAl02,receiving,CHI,5,4,32,0,2,20,5,12,3,8.4,0,NA,0,0,0,93.3,202110100rai
Darnell Mooney,MoonDa00,receiving,CHI,5,3,35,0,2,22,7.3,13,4.3,8.8,0,NA,0,0,0,81.2,202110100rai
Cole Kmet,KmetCo00,receiving,CHI,4,2,22,0,1,18,9,4,2,18.8,1,2,0,0,0,66.7,202110100rai
Damien Williams,WillDa05,receiving,CHI,3,2,20,0,1,2,1,18,9,-0.3,0,NA,0,0,0,85.4,202110100rai
Marquise Goodwin,GoodMa00,receiving,CHI,2,1,8,0,1,5,5,3,3,19,0,NA,0,0,0,60.4,202110100rai
Jesper Horsted,HorsJe00,receiving,CHI,1,1,2,1,1,2,2,0,0,2,0,NA,0,0,0,118.7,202110100rai
Hunter Renfrow,RenfHu00,receiving,LVR,8,6,56,0,1,33,5.5,23,3.8,6.1,1,6,0,0,0,93.7,202110100rai
Josh Jacobs,JacoJo01,receiving,LVR,5,4,19,0,0,-5,-1.3,24,6,-1.2,0,NA,0,0,0,82.5,202110100rai
Darren Waller,WallDa01,receiving,LVR,8,4,45,0,1,12,3,33,8.3,9.4,0,NA,1,12.5,0,67.2,202110100rai
Henry Ruggs III,RuggHe00,receiving,LVR,3,3,51,0,2,45,15,6,2,15,1,3,0,0,0,118.7,202110100rai
Bryan Edwards,EdwaBr01,receiving,LVR,6,2,22,0,2,9,4.5,13,6.5,17.3,0,NA,1,16.7,0,45.1,202110100rai
Zay Jones,JoneZa00,receiving,LVR,2,1,6,0,NA,5,5,1,1,16.5,0,NA,0,0,1,16.7,202110100rai
Jalen Richard,RichJa01,receiving,LVR,1,1,4,0,NA,-5,-5,9,9,-5,0,NA,0,0,0,83.3,202110100rai
Willie Snead,SneaWi00,receiving,LVR,1,1,3,0,1,3,3,0,0,3,0,NA,0,0,0,79.2,202110100rai
Kenyan Drake,DrakKe00,receiving,LVR,1,0,0,0,0,0,NA,0,NA,21,0,NA,0,0,0,39.6,202110100rai
