player_name,pfr_player_id,adv_stat_category,team,tgt,rec,receiving_yards,receiving_td,receiving_fd,receiving_yards_before_catch,receiving_yards_before_catch_avg,receiving_yards_after_catch,receiving_yards_after_catch_avg,adot,receiving_broken_tackles,receiving_per_broken_tackle,receiving_drop,receiving_drop_pct,receiving_int,receiving_rat,pfr_game_id
Diontae Johnson,JohnDi01,receiving,PIT,8,6,60,1,4,37,6.2,23,3.8,5.1,1,6,0,0,0,135.4,201912080crd
James Washington,WashJa00,receiving,PIT,4,4,33,0,3,20,5,13,3.3,5,0,NA,0,0,0,101,201912080crd
Jaylen Samuels,SamuJa00,receiving,PIT,2,2,18,0,1,-3,-1.5,21,10.5,-1.5,0,NA,0,0,0,104.2,201912080crd
Deon Cain,CainDe00,receiving,PIT,1,1,22,0,1,20,20,2,2,20,0,NA,0,0,0,118.7,201912080crd
Kerrith Whyte Jr,WhytKe00,receiving,PIT,1,1,9,0,1,-2,-2,11,11,-2,0,NA,0,0,0,104.2,201912080crd
Trey Edmunds,EdmuTr00,receiving,PIT,1,1,7,0,NA,3,3,4,4,3,0,NA,0,0,0,95.8,201912080crd
Vance McDonald,McDoVa00,receiving,PIT,1,1,3,0,NA,3,3,0,0,3,0,NA,0,0,0,79.2,201912080crd
Christian Kirk,KirkCh01,receiving,ARI,9,8,85,0,4,51,6.4,34,4.3,8.8,0,NA,0,0,1,66.4,201912080crd
Kenyan Drake,DrakKe00,receiving,ARI,3,3,30,0,2,-15,-5,45,15,-5,0,NA,0,0,0,108.3,201912080crd
Larry Fitzgerald,FitzLa00,receiving,ARI,7,3,20,0,1,4,1.3,16,5.3,7.1,0,NA,0,0,0,50.3,201912080crd
David Johnson,JohnDa08,receiving,ARI,2,2,34,1,2,29,14.5,5,2.5,14.5,0,NA,0,0,0,158.3,201912080crd
Andy Isabella,IsabAn00,receiving,ARI,1,1,5,0,NA,5,5,0,0,5,0,NA,0,0,0,87.5,201912080crd
Damiere Byrd,ByrdDa00,receiving,ARI,1,1,10,0,1,8,8,2,2,8,0,NA,0,0,0,108.3,201912080crd
Pharoh Cooper,CoopPh00,receiving,ARI,1,1,5,0,NA,5,5,0,0,5,0,NA,0,0,0,87.5,201912080crd
Charles Clay,ClayCh00,receiving,ARI,1,1,5,1,1,4,4,1,1,4,0,NA,0,0,0,127.1,201912080crd
Chase Edmonds,EdmoCh00,receiving,ARI,2,0,0,0,0,0,NA,0,NA,-1.5,0,NA,1,50,1,0,201912080crd
Maxx Williams,WillMa04,receiving,ARI,1,0,0,0,NA,0,NA,0,NA,6,0,NA,0,0,1,0,201912080crd
