player_name,pfr_player_id,adv_stat_category,team,tgt,rec,receiving_yards,receiving_td,receiving_fd,receiving_yards_before_catch,receiving_yards_before_catch_avg,receiving_yards_after_catch,receiving_yards_after_catch_avg,adot,receiving_broken_tackles,receiving_per_broken_tackle,receiving_drop,receiving_drop_pct,receiving_int,receiving_rat,pfr_game_id
Antonio Brown,BrowAn04,receiving,TAM,13,9,93,1,5,51,5.7,42,4.7,11.3,1,9,0,0,1,83.2,202110140phi
Leonard Fournette,FourLe00,receiving,TAM,6,6,46,0,2,1,0.2,45,7.5,0.2,1,6,0,0,0,98.6,202110140phi
O.J. Howard,HowaO.00,receiving,TAM,7,6,49,1,4,6,1,43,7.2,3.9,0,NA,0,0,0,135.4,202110140phi
Chris Godwin,GodwCh00,receiving,TAM,5,5,43,0,3,24,4.8,19,3.8,4.8,0,NA,0,0,0,102.5,202110140phi
Cameron Brate,BratCa00,receiving,TAM,4,3,26,0,1,13,4.3,13,4.3,4.5,0,NA,0,0,0,91.7,202110140phi
Giovani Bernard,BernGi00,receiving,TAM,2,2,4,0,NA,-6,-3,10,5,-3,0,NA,0,0,0,79.2,202110140phi
Mike Evans,EvanMi00,receiving,TAM,4,2,27,0,1,21,10.5,6,3,19,0,NA,0,0,0,71.9,202110140phi
Ronald Jones II,JoneRo01,receiving,TAM,1,1,9,0,1,-4,-4,13,13,-4,0,NA,0,0,0,104.2,202110140phi
Zach Ertz,ErtzZa00,receiving,PHI,6,4,29,1,2,10,2.5,19,4.8,5,0,NA,0,0,0,117.4,202110140phi
Quez Watkins,WatkQu00,receiving,PHI,5,3,44,0,2,45,15,-1,-0.3,19.4,0,NA,0,0,1,49.2,202110140phi
Miles Sanders,SandMi01,receiving,PHI,4,2,10,0,0,-4,-2,14,7,0.8,1,2,0,0,0,56.2,202110140phi
DeVonta Smith,SmitDe07,receiving,PHI,4,2,31,0,1,26,13,5,2.5,17.5,0,NA,0,0,0,76,202110140phi
Kenneth Gainwell,GainKe00,receiving,PHI,2,1,1,0,NA,0,0,1,1,17.5,0,NA,0,0,0,56.2,202110140phi
Jalen Reagor,ReagJa00,receiving,PHI,3,0,0,0,NA,0,NA,0,NA,10.7,0,NA,0,0,0,39.6,202110140phi
