player_name,pfr_player_id,adv_stat_category,team,def_ints,def_targets,def_completions_allowed,def_completion_pct,def_yards_allowed,def_yards_allowed_per_cmp,def_yards_allowed_per_tgt,def_receiving_td_allowed,def_passer_rating_allowed,def_adot,def_air_yards_completed,def_yards_after_catch,def_times_blitzed,def_times_hurried,def_times_hitqb,def_sacks,def_pressures,def_tackles_combined,def_missed_tackles,def_missed_tackle_pct,pfr_game_id
James Bradberry,BradJa00,defense,CAR,0,6,5,83.3%,32,6.4,5.3,0,88.9,5.5,22,10,0,0,0,0,0,5,0,0.0%,201810140was
Luke Kuechly,KuecLu00,defense,CAR,0,4,4,100.0%,15,3.8,3.8,0,82.3,2.3,9,6,1,1,0,0,1,10,1,9.1%,201810140was
Shaq Thompson,ThomSh01,defense,CAR,0,3,3,100.0%,13,4.3,4.3,0,84.7,0.3,1,12,3,0,0,1,1,4,1,20.0%,201810140was
Captain Munnerlyn,MunnCa99,defense,CAR,0,5,3,60.0%,15,5,3,0,64.6,5.2,13,2,2,0,0,0,0,5,0,0.0%,201810140was
Eric Reid,ReidEr00,defense,CAR,0,3,2,66.7%,35,17.5,11.7,1,145.8,20,34,1,2,0,0,0,0,5,0,0.0%,201810140was
Mario Addison,AddiMa00,defense,CAR,0,1,1,100.0%,21,21,21,0,118.7,14,14,7,0,1,0,1,2,4,1,20.0%,201810140was
Mike Adams,AdamMi21,defense,CAR,0,1,1,100.0%,2,2,2,1,118.7,2,2,0,2,1,0,0,1,6,0,0.0%,201810140was
Donte Jackson,JackDo02,defense,CAR,0,6,1,16.7%,21,21,3.5,0,41.7,16,19,2,0,0,0,0,0,3,0,0.0%,201810140was
Thomas Davis,DaviTh20,defense,CAR,0,4,1,25.0%,9,9,2.3,0,39.6,9.5,5,4,1,0,0,0,0,6,0,0.0%,201810140was
Vernon Butler,ButlVe00,defense,CAR,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,0,2,1,0,0.0%,201810140was
Kyle Love,LoveKy00,defense,CAR,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,2,0,0,NA,201810140was
Julius Peppers,PeppJu99,defense,CAR,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,1,2,0,0.0%,201810140was
Kawann Short,ShorKa00,defense,CAR,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,1,2,0,0.0%,201810140was
Dontari Poe,PoexDo00,defense,CAR,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,1,1,0,0.0%,201810140was
Wes Horton,HortWe00,defense,CAR,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,1,4,0,0.0%,201810140was
Rashaan Gaulden,GaulRa00,defense,CAR,0,1,0,0.0%,NA,NA,0,NA,39.6,5,NA,NA,0,0,0,0,0,1,0,0.0%,201810140was
Quinton Dunbar,DunbQu00,defense,WAS,0,9,7,77.8%,89,12.7,9.9,2,147.5,10.7,67,22,0,0,0,0,0,7,2,22.2%,201810140was
Mason Foster,FostMa00,defense,WAS,0,4,4,100.0%,49,12.3,12.3,0,117.7,4.3,17,32,3,1,0,0,1,5,0,0.0%,201810140was
Josh Norman,NormJo01,defense,WAS,1,5,4,80.0%,44,11,8.8,0,63.7,15,43,1,0,0,0,0,0,5,0,0.0%,201810140was
Josh Harvey-Clemons,HarvJo01,defense,WAS,0,3,3,100.0%,8,2.7,2.7,0,79.2,2,6,2,0,0,0,0,0,4,0,0.0%,201810140was
D.J. Swearinger,SweaDJ00,defense,WAS,0,4,2,50.0%,26,13,6.5,0,70.8,8,23,3,2,0,1,1,2,7,0,0.0%,201810140was
Fabian Moreau,MoreFa00,defense,WAS,0,3,2,66.7%,19,9.5,6.3,0,84,4.3,7,12,0,0,0,0,0,2,0,0.0%,201810140was
Zach Brown,BrowZa00,defense,WAS,0,3,2,66.7%,10,5,3.3,0,71.5,0,-3,13,1,0,0,0,0,6,1,14.3%,201810140was
Preston Smith,SmitPr00,defense,WAS,0,2,1,50.0%,2,2,1,0,56.2,0.5,-6,8,1,1,0,0,1,1,0,0.0%,201810140was
Daron Payne,PaynDa00,defense,WAS,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,0,2,3,0,0.0%,201810140was
Ryan Anderson,AndeRy00,defense,WAS,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,1,0,0.0%,201810140was
Montae Nicholson,NichMo00,defense,WAS,0,2,0,0.0%,NA,NA,0,NA,39.6,18.5,NA,NA,0,0,0,0,0,4,0,0.0%,201810140was
Ryan Kerrigan,KerrRy00,defense,WAS,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1,0,0.0%,201810140was
