player_name,pfr_player_id,adv_stat_category,team,def_ints,def_targets,def_completions_allowed,def_completion_pct,def_yards_allowed,def_yards_allowed_per_cmp,def_yards_allowed_per_tgt,def_receiving_td_allowed,def_passer_rating_allowed,def_adot,def_air_yards_completed,def_yards_after_catch,def_times_blitzed,def_times_hurried,def_times_hitqb,def_sacks,def_pressures,def_tackles_combined,def_missed_tackles,def_missed_tackle_pct,pfr_game_id
Michael Davis,DaviMi03,defense,LAC,0,8,4,50.0%,63,15.8,7.9,1,116.1,8.5,53,10,0,0,0,0,0,5,0,0.0%,202201090rai
Derwin James,JameDe00,defense,LAC,0,7,2,28.6%,13,6.5,1.9,0,39.6,10.6,4,9,2,0,2,0,2,9,0,0.0%,202201090rai
Kyzir White,WhitKy00,defense,LAC,0,2,2,100.0%,7,3.5,3.5,0,81.2,4,8,-1,1,0,1,0,1,7,1,12.5%,202201090rai
Nasir Adderley,AddeNa00,defense,LAC,0,2,2,100.0%,-1,-0.5,-0.5,0,79.2,-2.5,-5,4,0,0,0,0,0,10,0,0.0%,202201090rai
Drue Tranquill,TranDr00,defense,LAC,0,2,2,100.0%,12,6,6,0,91.7,-1,-2,14,1,0,0,0,0,5,1,16.7%,202201090rai
Asante Samuel Jr.,SamuAs00,defense,LAC,0,3,2,66.7%,18,9,6,0,82.6,8,18,0,0,0,0,0,0,4,0,0.0%,202201090rai
Kenneth Murray,MurrKe00,defense,LAC,0,3,2,66.7%,20,10,6.7,0,85.4,17.3,0,20,5,0,0,0,0,5,1,16.7%,202201090rai
Alohi Gilman,GilmAl00,defense,LAC,0,2,2,100.0%,46,23,23,0,118.7,3,6,40,0,0,0,0,0,5,0,0.0%,202201090rai
Chris Harris Jr.,HarrCh01,defense,LAC,0,3,2,66.7%,8,4,2.7,1,109.7,6,6,2,0,0,0,0,0,2,1,33.3%,202201090rai
Joey Bosa,BosaJo00,defense,LAC,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,1,2,3,60.0%,202201090rai
Uchenna Nwosu,NwosUc00,defense,LAC,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,1,1,7,0,0.0%,202201090rai
Justin Jones,JoneJu03,defense,LAC,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,1,3,0,0.0%,202201090rai
Kyler Fackrell,FackKy00,defense,LAC,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,2,0,0.0%,202201090rai
Brandon Facyson,FacyBr00,defense,LVR,0,14,8,57.1%,73,9.1,5.2,1,95.2,13.4,65,8,0,0,0,0,0,7,1,12.5%,202201090rai
Casey Hayward,HaywCa00,defense,LVR,1,9,6,66.7%,96,16,10.7,1,99.5,11.1,51,45,0,0,0,0,0,3,1,25.0%,202201090rai
Nate Hobbs,HobbNa00,defense,LVR,0,8,5,62.5%,61,12.2,7.6,1,125.5,8.1,38,23,1,0,0,0,0,7,1,12.5%,202201090rai
Denzel Perryman,PerrDe00,defense,LVR,0,5,4,80.0%,24,6,4.8,0,86.7,4.6,21,3,1,0,0,0,0,9,1,10.0%,202201090rai
Roderic Teamer,TeamRo00,defense,LVR,0,9,3,33.3%,56,18.7,6.2,0,55.8,10.2,34,22,2,0,0,0,0,1,1,50.0%,202201090rai
Desmond Trufant,TrufDe00,defense,LVR,0,10,3,30.0%,34,11.3,3.4,0,41.2,14.8,31,3,0,0,0,0,0,4,1,20.0%,202201090rai
Dallin Leavitt,LeavDa00,defense,LVR,0,3,2,66.7%,19,9.5,6.3,0,84,5,12,7,0,0,0,0,0,3,1,25.0%,202201090rai
Trevon Moehrig,MoehTr00,defense,LVR,0,1,1,100.0%,14,14,14,0,118.7,11,11,3,0,0,0,0,0,4,0,0.0%,202201090rai
Solomon Thomas,ThomSo00,defense,LVR,0,1,1,100.0%,2,2,2,0,79.2,-7,-7,9,0,0,0,0,0,0,0,NA,202201090rai
Divine Deablo,DeabDi00,defense,LVR,0,3,1,33.3%,4,4,1.3,0,42.4,1,2,2,1,0,0,0,0,6,1,14.3%,202201090rai
Maxx Crosby,CrosMa00,defense,LVR,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2,2,4,6,0,0.0%,202201090rai
Quinton Jefferson,JeffQu00,defense,LVR,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2,0.5,3,2,0,0.0%,202201090rai
Clelin Ferrell,FerrCl00,defense,LVR,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2,0.5,3,1,0,0.0%,202201090rai
Yannick Ngakoue,NgakYa00,defense,LVR,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,1,0,0,NA,202201090rai
