player_name,pfr_player_id,adv_stat_category,team,completions,attempts,passing_yards,passing_first_downs,passing_first_downs_pct,intended_air_yards,intended_air_yards_per_att,completed_air_yards,cay_cmp,completed_air_yards_per_attempt,passing_yards_after_catch,passing_yards_after_catch_per_cmp,passing_drops,passing_drop_pct,passing_bad_throws,passing_bad_throw_pct,times_sacked,times_blitzed,times_hurried,times_hit,times_pressured,prss_percent,scramble_attempts,yards_per_scramble,pfr_game_id
Case Keenum,KeenCa00,passing,WAS,13,25,166,7,28,222,8.9,114,8.8,4.6,52,4,2,8.7%,5,21.7%,0,8,6,3,9,34.6%,1,9,201910130mia
Josh Rosen,RoseJo01,passing,MIA,15,25,85,3,10,85,3.4,5,0.3,0.2,80,5.3,1,4.0%,4,16.0%,5,3,4,3,12,40.0%,0,NA,201910130mia
Ryan Fitzpatrick,FitzRy00,passing,MIA,12,18,132,7,38.9,181,10.1,92,7.7,5.1,40,3.3,0,0.0%,4,23.5%,0,2,7,0,7,36.8%,1,5,201910130mia
