player_name,pfr_player_id,adv_stat_category,team,completions,attempts,passing_yards,passing_first_downs,passing_first_downs_pct,intended_air_yards,intended_air_yards_per_att,completed_air_yards,cay_cmp,completed_air_yards_per_attempt,passing_yards_after_catch,passing_yards_after_catch_per_cmp,passing_drops,passing_drop_pct,passing_bad_throws,passing_bad_throw_pct,times_sacked,times_blitzed,times_hurried,times_hit,times_pressured,times_pressured_pct,scramble_attempts,yards_per_scramble,pfr_game_id
Ryan Fitzpatrick,FitzRy00,passing,MIA,22,28,350,12,40,268,9.6,209,9.5,7.5,141,6.4,2,7.4%,3,11.1%,2,13,2,4,8,25.8%,1,17,202010110sfo
C.J. Beathard,BeatC.00,passing,SFO,9,18,94,5,25,154,8.6,39,4.3,2.2,55,6.1,1,5.6%,8,44.4%,2,8,0,3,5,25.0%,0,NA,202010110sfo
Jimmy Garoppolo,GaroJi00,passing,SFO,7,17,77,3,15,162,9.5,39,5.6,2.3,38,5.4,1,5.9%,3,17.6%,3,8,1,1,5,25.0%,0,NA,202010110sfo
