player_name,pfr_player_id,adv_stat_category,team,tgt,rec,receiving_yards,receiving_td,receiving_fd,receiving_yards_before_catch,receiving_yards_before_catch_avg,receiving_yards_after_catch,receiving_yards_after_catch_avg,adot,receiving_broken_tackles,receiving_per_broken_tackle,receiving_drop,receiving_drop_pct,receiving_int,receiving_rat,pfr_game_id
Davante Adams,AdamDa01,receiving,GNB,8,5,69,1,3,49,9.8,20,4,14.8,0,NA,0,0,0,129.7,201811250min
Aaron Jones,JoneAa00,receiving,GNB,5,3,21,0,1,-8,-2.7,29,9.7,1.4,0,NA,0,0,0,69.6,201811250min
Equanimeous St. Brown,St.BEq00,receiving,GNB,5,3,53,0,3,51,17,2,0.7,15,0,NA,0,0,0,96.2,201811250min
Jimmy Graham,GrahJi00,receiving,GNB,4,2,34,0,1,26,13,8,4,16.5,0,NA,0,0,0,79.2,201811250min
Lance Kendricks,KendLa00,receiving,GNB,2,2,14,0,NA,7,3.5,7,3.5,3.5,0,NA,0,0,0,95.8,201811250min
Marcedes Lewis,LewiMa00,receiving,GNB,1,1,4,0,NA,4,4,0,0,4,0,NA,0,0,0,83.3,201811250min
Marquez Valdes-Scantling,ValdMa00,receiving,GNB,2,1,3,0,NA,3,3,0,0,6.5,0,NA,0,0,0,56.2,201811250min
Stefon Diggs,DiggSt00,receiving,MIN,11,8,77,1,4,54,6.8,23,2.9,8.8,0,NA,0,0,0,122.2,201811250min
Adam Thielen,ThieAd00,receiving,MIN,9,8,125,1,7,79,9.9,46,5.8,10.2,1,8,0,0,0,155.8,201811250min
Kyle Rudolph,RudoKy00,receiving,MIN,7,7,63,0,3,47,6.7,16,2.3,6.7,0,NA,0,0,0,104.2,201811250min
Dalvin Cook,CookDa01,receiving,MIN,3,3,47,1,3,-11,-3.7,58,19.3,-3.7,1,3,0,0,0,158.3,201811250min
C.J. Ham,HamxC.00,receiving,MIN,1,1,13,0,1,1,1,12,12,1,0,NA,0,0,0,118.7,201811250min
Aldrick Robinson,RobiAl00,receiving,MIN,2,1,11,0,NA,11,11,0,0,11,0,NA,0,0,0,66.7,201811250min
Laquon Treadwell,TreaLa00,receiving,MIN,3,1,6,0,NA,4,4,2,2,3.3,0,NA,1,33.3,0,42.4,201811250min
Ameer Abdullah,AbduAm00,receiving,MIN,1,0,0,0,NA,0,NA,0,NA,17,0,NA,0,0,0,39.6,201811250min
