player_name,pfr_player_id,adv_stat_category,team,tgt,rec,receiving_yards,receiving_td,receiving_fd,receiving_yards_before_catch,receiving_yards_before_catch_avg,receiving_yards_after_catch,receiving_yards_after_catch_avg,adot,receiving_broken_tackles,receiving_per_broken_tackle,receiving_drop,receiving_drop_pct,receiving_int,receiving_rat,pfr_game_id
Jordy Nelson,NelsJo00,receiving,OAK,8,6,88,0,3,77,12.8,11,1.8,13.6,0,NA,0,0,0,110.4,201812160cin
Jalen Richard,RichJa01,receiving,OAK,6,5,67,0,2,28,5.6,39,7.8,4.7,0,NA,0,0,0,113.2,201812160cin
Seth Roberts,RobeSe00,receiving,OAK,4,3,29,0,2,17,5.7,12,4,10.3,0,NA,0,0,0,94.8,201812160cin
Jared Cook,CookJa02,receiving,OAK,5,2,23,0,2,17,8.5,6,3,13.6,0,NA,0,0,0,54.6,201812160cin
Marcell Ateman,AtemMa00,receiving,OAK,5,2,20,0,1,18,9,2,1,9.4,0,NA,0,0,0,52.1,201812160cin
Darren Waller,WallDa01,receiving,OAK,1,1,44,0,1,3,3,41,41,3,1,1,0,0,0,118.7,201812160cin
Lee Smith,SmitLe00,receiving,OAK,1,1,1,1,1,1,1,0,0,1,0,NA,0,0,0,118.7,201812160cin
Derek Carr,CarrDe02,receiving,OAK,1,1,-9,0,0,0,0,-9,-9,0,0,NA,0,0,0,79.2,201812160cin
Doug Martin,MartDo00,receiving,OAK,1,0,0,0,NA,0,NA,0,NA,0,0,NA,1,100,0,39.6,201812160cin
Tyler Boyd,BoydTy00,receiving,CIN,5,4,38,1,3,26,6.5,12,3,9,0,NA,0,0,0,137.9,201812160cin
Alex Erickson,EricAl01,receiving,CIN,5,3,23,0,1,0,0,23,7.7,8.8,0,NA,0,0,0,71.2,201812160cin
Joe Mixon,MixoJo00,receiving,CIN,4,2,1,0,0,-6,-3,7,3.5,2.8,0,NA,0,0,0,56.2,201812160cin
Giovani Bernard,BernGi00,receiving,CIN,2,2,25,0,1,0,0,25,12.5,0,1,2,0,0,0,118.7,201812160cin
Cody Core,CoreCo00,receiving,CIN,4,1,10,0,1,5,5,5,5,13.3,0,NA,0,0,0,39.6,201812160cin
John Ross,RossJo00,receiving,CIN,5,1,6,0,NA,0,0,6,6,18.8,0,NA,2,40,1,0,201812160cin
C.J. Uzomah,UzomC.00,receiving,CIN,5,1,27,0,1,14,14,13,13,12.4,0,NA,0,0,0,49.6,201812160cin
Matt Lengel,LengMa00,receiving,CIN,2,0,0,0,NA,0,NA,0,NA,13.5,0,NA,0,0,0,39.6,201812160cin
Sam Hubbard,HubbSa00,receiving,CIN,1,0,0,0,NA,0,NA,0,NA,1,0,NA,0,0,0,39.6,201812160cin
