player_name,pfr_player_id,adv_stat_category,team,completions,attempts,passing_yards,passing_first_downs,passing_first_downs_pct,intended_air_yards,intended_air_yards_per_att,completed_air_yards,completed_air_yards_per_cmp,completed_air_yards_per_att,passing_yards_after_catch,passing_yards_after_catch_per_cmp,passing_drops,passing_drop_pct,passing_bad_throws,passing_bad_throw_pct,times_sacked,times_blitzed,times_hurried,times_hit,times_pressured,times_pressured_pct,scramble_attempts,yards_per_scramble,pfr_game_id
Ben Roethlisberger,RoetBe00,passing,PIT,30,44,244,14,31.1,283,6.4,119,4,2.7,125,4.2,2,4.5%,9,20.5%,1,15,1,1,3,6.7%,0,NA,202201090rav
Tyler Huntley,HuntTy01,passing,BAL,16,31,141,5,14.7,269,8.7,73,4.6,2.4,68,4.3,1,3.2%,6,19.4%,3,8,3,3,9,21.4%,8,7.8,202201090rav
Sam Koch,KochSa20,passing,BAL,0,1,0,NA,NA,10,10,0,NA,0,0,NA,0,0.0%,1,100.0%,0,0,0,0,0,0.0%,0,NA,202201090rav
