player_name,pfr_player_id,adv_stat_category,team,tgt,rec,receiving_yards,receiving_td,receiving_fd,receiving_yards_before_catch,receiving_yards_before_catch_avg,receiving_yards_after_catch,receiving_yards_after_catch_avg,adot,receiving_broken_tackles,receiving_per_broken_tackle,receiving_drop,receiving_drop_pct,receiving_int,receiving_rat,pfr_game_id
Dede Westbrook,WestDe00,receiving,JAX,6,5,66,0,3,34,6.8,32,6.4,6.8,1,5,0,0,0,112.5,201909290den
DJ Chark,CharDJ00,receiving,JAX,8,4,44,0,2,33,8.3,11,2.8,13.1,1,4,0,0,0,66.7,201909290den
Geoff Swaim,SwaiGe00,receiving,JAX,4,3,17,0,1,6,2,11,3.7,4.3,0,NA,1,25,0,82.3,201909290den
Leonard Fournette,FourLe00,receiving,JAX,3,2,20,0,1,-2,-1,22,11,-0.3,0,NA,1,33.3,0,85.4,201909290den
Ryquell Armstead,ArmsRy00,receiving,JAX,1,1,7,1,1,0,0,7,7,0,0,NA,0,0,0,135.4,201909290den
Keelan Cole,ColeKe00,receiving,JAX,1,1,19,0,1,19,19,0,0,19,0,NA,0,0,0,118.7,201909290den
Chris Conley,ConlCh00,receiving,JAX,4,1,17,0,1,8,8,9,9,24.8,0,NA,1,25,0,44.8,201909290den
Marqise Lee,LeexMa00,receiving,JAX,1,1,5,0,1,5,5,0,0,5,0,NA,0,0,0,87.5,201909290den
James O'Shaughnessy,O'ShJa00,receiving,JAX,4,1,18,1,1,11,11,7,7,12.3,1,1,0,0,0,85.4,201909290den
Courtland Sutton,SuttCo00,receiving,DEN,9,6,62,2,4,43,7.2,19,3.2,7,0,NA,0,0,0,125.9,201909290den
Emmanuel Sanders,SandEm00,receiving,DEN,9,5,104,0,4,62,12.4,42,8.4,15,2,2.5,0,0,1,56.9,201909290den
Royce Freeman,FreeRo00,receiving,DEN,6,4,34,0,2,5,1.3,29,7.3,0.8,0,NA,1,16.7,0,81.2,201909290den
DaeSean Hamilton,HamiDa01,receiving,DEN,5,3,57,0,3,28,9.3,29,9.7,7.4,1,3,1,20,0,99.6,201909290den
Noah Fant,FantNo00,receiving,DEN,4,2,31,1,1,0,0,31,15.5,8.8,0,NA,1,25,0,115.6,201909290den
Phillip Lindsay,LindPh00,receiving,DEN,1,1,7,0,1,-3,-3,10,10,-3,0,NA,0,0,0,95.8,201909290den
Diontae Spencer,SpenDi00,receiving,DEN,1,1,8,0,NA,0,0,8,8,0,0,NA,0,0,0,100,201909290den
