player_name,pfr_player_id,adv_stat_category,team,completions,attempts,passing_yards,passing_first_downs,passing_first_downs_pct,intended_air_yards,intended_air_yards_per_att,completed_air_yards,completed_air_yards_per_cmp,completed_air_yards_per_att,passing_yards_after_catch,passing_yards_after_catch_per_cmp,passing_drops,passing_drop_pct,passing_bad_throws,passing_bad_throw_pct,times_sacked,times_blitzed,times_hurried,times_hit,times_pressured,times_pressured_pct,scramble_attempts,yards_per_scramble,pfr_game_id
Russell Wilson,WilsRu00,passing,SEA,16,23,149,6,23.1,125,5.4,62,3.9,2.7,87,5.4,1,4.5%,3,13.6%,3,10,6,3,12,42.9%,2,14,202110030sfo
Jimmy Garoppolo,GaroJi00,passing,SFO,14,23,165,8,33.3,225,9.8,109,7.8,4.7,56,4,1,4.5%,3,13.6%,1,6,3,2,6,25.0%,0,NA,202110030sfo
Trey Lance,LancTr00,passing,SFO,9,18,157,7,36.8,127,7.1,52,5.8,2.9,105,11.7,0,0.0%,3,17.6%,1,1,6,2,9,37.5%,5,7.2,202110030sfo
