player_name,pfr_player_id,adv_stat_category,team,carries,rushing_yards,rushing_first_downs,rushing_yards_before_contact,rushing_yards_before_contact_avg,rushing_yards_after_contact,rushing_yards_after_contact_avg,rushing_broken_tackles,att_br,pfr_game_id
Jalen Hurts,HurtJa00,rushing,PHI,8,39,1,32,4,7,0.9,0,NA,202201160tam
Miles Sanders,SandMi01,rushing,PHI,7,16,1,6,0.9,10,1.4,1,7,202201160tam
Kenneth Gainwell,GainKe00,rushing,PHI,1,6,0,2,2,4,4,0,NA,202201160tam
Boston Scott,ScotBo02,rushing,PHI,1,34,1,34,34,0,0,0,NA,202201160tam
Ke'Shawn Vaughn,VaugKe00,rushing,TAM,17,53,5,16,0.9,37,2.2,1,17,202201160tam
Giovani Bernard,BernGi00,rushing,TAM,13,44,2,21,1.6,23,1.8,0,NA,202201160tam
Scott Miller,MillSc01,rushing,TAM,1,9,1,9,9,0,0,0,NA,202201160tam
