player_name,pfr_player_id,adv_stat_category,team,completions,attempts,passing_yards,passing_first_downs,passing_first_downs_pct,intended_air_yards,intended_air_yards_per_att,completed_air_yards,cay_cmp,completed_air_yards_per_attempt,passing_yards_after_catch,passing_yards_after_catch_per_cmp,passing_drops,passing_drop_pct,passing_bad_throws,passing_bad_throw_pct,times_sacked,times_blitzed,times_hurried,times_hit,times_pressured,times_pressured_pct,scramble_attempts,yards_per_scramble,pfr_game_id
Andy Dalton,DaltAn00,passing,DAL,9,19,75,6,27.3,124,6.5,37,4.1,1.9,38,4.2,4,22.2%,2,11.1%,3,8,1,2,6,24.0%,3,5.3,202010250was
Ben DiNucci,DiNuBe00,passing,DAL,2,3,39,1,16.7,36,12,25,12.5,8.3,14,7,0,0.0%,1,33.3%,3,0,1,0,4,66.7%,0,NA,202010250was
Kyle Allen,AlleKy00,passing,WAS,15,25,194,8,29.6,197,7.9,124,8.3,5,70,4.7,1,4.8%,3,14.3%,2,12,4,2,8,28.6%,1,13,202010250was
