player_name,pfr_player_id,adv_stat_category,team,completions,attempts,passing_yards,passing_first_downs,passing_first_downs_pct,intended_air_yards,intended_air_yards_per_att,completed_air_yards,cay_cmp,completed_air_yards_per_attempt,passing_yards_after_catch,passing_yards_after_catch_per_cmp,passing_drops,passing_drop_pct,passing_bad_throws,passing_bad_throw_pct,times_sacked,times_blitzed,times_hurried,times_hit,times_pressured,times_pressured_pct,scramble_attempts,yards_per_scramble,pfr_game_id
Russell Wilson,WilsRu00,passing,SEA,18,27,121,6,22.2,139,5.1,62,3.4,2.3,59,3.3,0,0.0%,6,23.1%,0,8,4,3,7,23.3%,3,18.3,202012200was
Dwayne Haskins,HaskDw00,passing,WAS,38,55,295,16,27.1,368,6.7,156,4.1,2.8,139,3.7,4,7.4%,6,11.1%,4,20,2,4,10,16.1%,3,9.3,202012200was
