player_name,pfr_player_id,adv_stat_category,team,def_ints,def_targets,def_completions_allowed,def_completion_pct,def_yards_allowed,def_yards_allowed_per_cmp,def_yards_allowed_per_tgt,def_receiving_td_allowed,def_passer_rating_allowed,def_adot,def_air_yards_completed,def_yards_after_catch,def_times_blitzed,def_times_hurried,def_times_hitqb,def_sacks,def_pressures,def_tackles_combined,def_missed_tackles,def_missed_tackle_pct,pfr_game_id
Tre Flowers,FlowTr01,defense,SEA,0,10,6,60.0%,63,10.5,6.3,0,78.3,10.5,37,26,0,0,0,0,0,6,0,0.0%,201912150car
Cody Barton,BartCo00,defense,SEA,0,6,5,83.3%,50,10,8.3,0,101.4,-1,-8,58,5,0,1,0,1,10,2,16.7%,201912150car
Bradley McDougald,McDoBr01,defense,SEA,0,7,5,71.4%,66,13.2,9.4,0,100.9,9.1,41,25,1,0,0,0,0,6,2,25.0%,201912150car
Bobby Wagner,WagnBo00,defense,SEA,1,6,3,50.0%,41,13.7,6.8,0,32.6,2.3,-5,46,0,0,0,0,0,10,0,0.0%,201912150car
K.J. Wright,WrigK.00,defense,SEA,2,4,2,50.0%,29,14.5,7.3,0,34.4,2,6,23,1,0,0,0,0,4,2,33.3%,201912150car
Ugo Amadi,AmadUg00,defense,SEA,0,3,2,66.7%,10,5,3.3,0,71.5,-2.3,-7,17,2,0,0,0,0,3,0,0.0%,201912150car
Akeem King,KingAk00,defense,SEA,0,1,1,100.0%,5,5,5,1,127.1,5,5,0,0,0,0,0,0,5,0,0.0%,201912150car
Lano Hill,HillDe02,defense,SEA,0,3,1,33.3%,13,13,4.3,0,47.9,16.7,4,9,0,0,0,0,0,5,0,0.0%,201912150car
Jarran Reed,ReedJa02,defense,SEA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,2,2,1,33.3%,201912150car
Rasheem Green,GreeRa01,defense,SEA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,1,2,0,0.0%,201912150car
Al Woods,WoodAl99,defense,SEA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,1,4,0,0.0%,201912150car
Marquise Blair,BlaiMa01,defense,SEA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,1,50.0%,201912150car
Quandre Diggs,DiggQu00,defense,SEA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,8,1,11.1%,201912150car
Luke Kuechly,KuecLu00,defense,CAR,0,6,5,83.3%,43,8.6,7.2,0,96.5,2,16,27,1,0,2,0,2,17,0,0.0%,201912150car
Donte Jackson,JackDo02,defense,CAR,0,5,5,100.0%,134,26.8,26.8,1,158.3,23.6,118,16,0,0,0,0,0,4,2,33.3%,201912150car
Shaq Thompson,ThomSh01,defense,CAR,0,3,3,100.0%,32,10.7,10.7,0,111.1,4,12,20,1,0,1,0,1,6,0,0.0%,201912150car
Eric Reid,ReidEr00,defense,CAR,0,3,3,100.0%,36,12,12,1,156.2,10,30,6,0,0,0,0,0,6,0,0.0%,201912150car
Ross Cockrell,CockRo00,defense,CAR,0,2,2,100.0%,14,7,7,0,95.8,0,0,14,0,0,0,0,0,5,4,44.4%,201912150car
James Bradberry,BradJa00,defense,CAR,0,5,2,40.0%,27,13.5,5.4,0,57.9,16.6,6,21,0,0,0,0,0,5,0,0.0%,201912150car
Bruce Irvin,IrviBr00,defense,CAR,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,2,1,5,4,0,0.0%,201912150car
Mario Addison,AddiMa00,defense,CAR,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,0,2,1,0,0.0%,201912150car
Vernon Butler,ButlVe00,defense,CAR,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,2,5,1,16.7%,201912150car
Wes Horton,HortWe00,defense,CAR,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,1,1,0,0.0%,201912150car
Tre Boston,BostTr00,defense,CAR,1,1,0,0.0%,NA,NA,0,NA,0,41,NA,NA,0,0,0,0,0,2,3,60.0%,201912150car
