player_name,pfr_player_id,adv_stat_category,team,completions,attempts,passing_yards,passing_first_downs,passing_first_downs_pct,intended_air_yards,intended_air_yards_per_att,completed_air_yards,cay_cmp,completed_air_yards_per_attempt,passing_yards_after_catch,passing_yards_after_catch_per_cmp,passing_drops,passing_drop_pct,passing_bad_throws,passing_bad_throw_pct,times_sacked,times_blitzed,times_hurried,times_hit,times_pressured,times_pressured_pct,scramble_attempts,yards_per_scramble,pfr_game_id
David Blough,BlouDa00,passing,DET,24,40,205,12,26.7,267,6.7,149,6.2,3.7,56,2.3,2,5.3%,9,23.7%,5,10,4,3,12,26.7%,0,NA,201912080min
Kirk Cousins,CousKi00,passing,MIN,24,30,242,14,45.2,214,7.1,130,5.4,4.3,112,4.7,0,0.0%,5,16.7%,1,6,4,2,7,22.6%,0,NA,201912080min
