player_name,pfr_player_id,adv_stat_category,team,completions,attempts,passing_yards,passing_first_downs,passing_first_downs_pct,intended_air_yards,intended_air_yards_per_att,completed_air_yards,cay_cmp,completed_air_yards_per_attempt,passing_yards_after_catch,passing_yards_after_catch_per_cmp,passing_drops,passing_drop_pct,passing_bad_throws,passing_bad_throw_pct,times_sacked,times_blitzed,times_hurried,times_hit,times_pressured,prss_percent,scramble_attempts,yards_per_scramble,pfr_game_id
Jacoby Brissett,BrisJa00,passing,IND,17,28,146,8,25.8,140,5,42,2.5,1.5,104,6.1,0,0.0%,3,12.0%,3,6,4,2,9,25.7%,4,5.3,201909150oti
Marcus Mariota,MariMa01,passing,TEN,19,28,154,7,21.9,136,4.9,83,4.4,3,71,3.7,2,7.7%,4,15.4%,4,4,1,1,6,17.1%,3,8.3,201909150oti
