player_name,pfr_player_id,adv_stat_category,team,completions,attempts,passing_yards,passing_first_downs,passing_first_downs_pct,intended_air_yards,intended_air_yards_per_att,completed_air_yards,cay_cmp,completed_air_yards_per_attempt,passing_yards_after_catch,passing_yards_after_catch_per_cmp,passing_drops,passing_drop_pct,passing_bad_throws,passing_bad_throw_pct,times_sacked,times_blitzed,times_hurried,times_hit,times_pressured,prss_percent,scramble_attempts,yards_per_scramble,pfr_game_id
Kirk Cousins,CousKi00,passing,MIN,19,25,207,10,40,195,7.8,140,7.4,5.6,67,3.5,0,0.0%,1,4.2%,0,1,4,1,5,20.0%,0,NA,201912150sdg
Philip Rivers,RivePh00,passing,LAC,28,39,307,14,33.3,339,8.7,180,6.4,4.6,127,4.5,0,0.0%,5,13.2%,3,6,1,2,6,14.3%,0,NA,201912150sdg
