player_name,pfr_player_id,adv_stat_category,team,tgt,rec,receiving_yards,receiving_td,receiving_fd,receiving_yards_before_catch,receiving_yards_before_catch_avg,receiving_yards_after_catch,receiving_yards_after_catch_avg,adot,receiving_broken_tackles,receiving_per_broken_tackle,receiving_drop,receiving_drop_pct,receiving_int,receiving_rat,pfr_game_id
Antonio Brown,BrowAn04,receiving,TAM,15,10,101,0,8,85,8.5,16,1.6,9.7,0,NA,1,6.7,0,85.7,202112260car
Cyril Grayson,GrayCy01,receiving,TAM,3,3,81,0,2,38,12.7,43,14.3,12.7,0,NA,0,0,0,118.7,202112260car
Ronald Jones II,JoneRo01,receiving,TAM,3,2,16,0,0,0,0,16,8,0,0,NA,1,33.3,0,79.9,202112260car
Cameron Brate,BratCa00,receiving,TAM,4,2,11,1,1,8,4,3,1.5,10.5,0,NA,0,0,0,95.8,202112260car
Rob Gronkowski,GronRo00,receiving,TAM,2,1,23,0,1,18,18,5,5,10.5,0,NA,0,0,0,91.7,202112260car
Ke'Shawn Vaughn,VaugKe00,receiving,TAM,1,0,0,0,0,0,NA,0,NA,0,0,NA,1,100,0,39.6,202112260car
Scott Miller,MillSc01,receiving,TAM,1,0,0,0,NA,0,NA,0,NA,19,0,NA,0,0,0,39.6,202112260car
Robby Anderson,AndeRo04,receiving,CAR,10,5,58,0,3,21,4.2,37,7.4,13.1,0,NA,0,0,0,67.9,202112260car
D.J. Moore,MoorD.00,receiving,CAR,12,5,55,0,3,35,7,20,4,10.1,0,NA,0,0,0,55.9,202112260car
Shi Smith,SmitSh03,receiving,CAR,5,3,86,0,2,44,14.7,42,14,12,0,NA,0,0,1,64.6,202112260car
Ameer Abdullah,AbduAm00,receiving,CAR,6,3,8,0,NA,0,0,8,2.7,4.2,0,NA,1,16.7,0,56.2,202112260car
Reggie Bonnafon,BonnRe00,receiving,CAR,2,2,12,0,1,3,1.5,9,4.5,1.5,0,NA,0,0,0,91.7,202112260car
Tommy Tremble,TremTo00,receiving,CAR,2,2,22,0,1,7,3.5,15,7.5,3.5,0,NA,0,0,0,112.5,202112260car
Terrace Marshall Jr.,MarsTe00,receiving,CAR,1,1,6,0,NA,3,3,3,3,3,0,NA,0,0,0,91.7,202112260car
Ian Thomas,ThomIa00,receiving,CAR,1,1,4,0,NA,3,3,1,1,3,0,NA,0,0,0,83.3,202112260car
Alex Erickson,EricAl01,receiving,CAR,1,0,0,0,NA,0,NA,0,NA,8,0,NA,0,0,0,39.6,202112260car
Chuba Hubbard,HubbCh01,receiving,CAR,1,0,0,0,0,0,NA,0,NA,-3,0,NA,0,0,0,39.6,202112260car
Giovanni Ricci,RiccGi00,receiving,CAR,1,0,0,0,NA,0,NA,0,NA,6,0,NA,0,0,0,39.6,202112260car
Stephen Sullivan,SullSt00,receiving,CAR,1,0,0,0,NA,0,NA,0,NA,-2,0,NA,1,100,0,39.6,202112260car
