player_name,pfr_player_id,adv_stat_category,team,completions,attempts,passing_yards,passing_first_downs,passing_first_downs_pct,intended_air_yards,intended_air_yards_per_att,completed_air_yards,cay_cmp,completed_air_yards_per_attempt,passing_yards_after_catch,passing_yards_after_catch_per_cmp,passing_drops,passing_drop_pct,passing_bad_throws,passing_bad_throw_pct,times_sacked,times_blitzed,times_hurried,times_hit,times_pressured,prss_percent,scramble_attempts,yards_per_scramble,pfr_game_id
Case Keenum,KeenCa00,passing,DEN,12,21,151,6,26.1,126,6,95,7.9,4.5,56,4.7,0,0.0%,5,26.3%,2,3,4,2,8,33.3%,1,10,201812020cin
Jeff Driskel,DrisJe00,passing,CIN,25,37,236,12,29.3,199,5.4,85,3.4,2.3,151,6,3,8.3%,5,13.9%,4,11,2,5,11,26.8%,0,NA,201812020cin
