player_name,pfr_player_id,adv_stat_category,team,carries,rushing_yards,rushing_first_downs,rushing_yards_before_contact,rushing_yards_before_contact_avg,rushing_yards_after_contact,rushing_yards_after_contact_avg,rushing_broken_tackles,att_br,pfr_game_id
Elijah Mitchell,MitcEl00,rushing,SFO,21,85,3,27,1.3,58,2.8,3,7,202201090ram
Deebo Samuel,SamuDe00,rushing,SFO,8,45,3,23,2.9,22,2.8,0,NA,202201090ram
Jimmy Garoppolo,GaroJi00,rushing,SFO,1,1,1,0,0,1,1,0,NA,202201090ram
Jamycal Hasty,HastJa02,rushing,SFO,1,4,1,0,0,4,4,0,NA,202201090ram
Sony Michel,MichSo00,rushing,LAR,21,43,3,13,0.6,30,1.4,0,NA,202201090ram
Cam Akers,AkerCa00,rushing,LAR,5,3,NA,-2,-0.4,5,1,0,NA,202201090ram
Cooper Kupp,KuppCo00,rushing,LAR,1,18,1,16,16,2,2,0,NA,202201090ram
