player_name,pfr_player_id,adv_stat_category,team,def_ints,def_targets,def_completions_allowed,def_completion_pct,def_yards_allowed,def_yards_allowed_per_cmp,def_yards_allowed_per_tgt,def_receiving_td_allowed,def_passer_rating_allowed,def_adot,def_air_yards_completed,def_yards_after_catch,def_times_blitzed,def_times_hurried,def_times_hitqb,def_sacks,def_pressures,def_tackles_combined,def_missed_tackles,def_missed_tackle_pct,pfr_game_id
Nevin Lawson,LawsNe00,defense,DET,0,7,5,71.4%,52,10.4,7.4,1,132.1,9.7,17,35,0,0,0,0,0,5,1,16.7%,201811110chi
Quandre Diggs,DiggQu00,defense,DET,0,6,5,83.3%,107,21.4,17.8,0,118.7,13.2,48,59,1,0,0,0,0,3,0,0.0%,201811110chi
DeShawn Shead,SheaDe00,defense,DET,0,5,4,80.0%,104,26,20.8,1,158.3,21,65,39,0,0,0,0,0,1,1,50.0%,201811110chi
Glover Quin,QuinGl99,defense,DET,0,4,3,75.0%,68,22.7,17,1,156.2,10.5,40,28,0,0,0,0,0,5,1,16.7%,201811110chi
Tavon Wilson,WilsTa00,defense,DET,0,4,3,75.0%,8,2.7,2,0,77.1,6.8,9,-1,0,0,0,0,0,2,1,33.3%,201811110chi
Jarrad Davis,DaviJa01,defense,DET,0,3,3,100.0%,21,7,7,0,95.8,4,12,9,3,0,0,0,0,6,1,14.3%,201811110chi
Christian Jones,JoneCh05,defense,DET,0,4,3,75.0%,69,23,17.3,0,116.7,8,30,39,0,0,0,0,0,5,0,0.0%,201811110chi
Devon Kennard,KennDe00,defense,DET,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,2,3,0,0.0%,201811110chi
Da'Shawn Hand,HandDa00,defense,DET,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,1,1,0,0.0%,201811110chi
Tracy Walker,WalkTr01,defense,DET,0,1,0,0.0%,NA,NA,0,NA,39.6,16,NA,NA,0,0,0,0,0,0,0,NA,201811110chi
Prince Amukamara,AmukPr00,defense,CHI,1,12,7,58.3%,90,12.9,7.5,0,47.2,12.8,75,15,0,0,0,0,0,8,0,0.0%,201811110chi
Eddie Jackson,JackEd01,defense,CHI,0,8,5,62.5%,53,10.6,6.6,0,81.8,6.8,31,22,0,0,0,0,0,6,1,14.3%,201811110chi
Roquan Smith,SmitRo07,defense,CHI,0,7,4,57.1%,47,11.8,6.7,0,77.7,3.1,16,31,0,0,0,1,1,10,0,0.0%,201811110chi
Bryce Callahan,CallBr00,defense,CHI,1,7,3,42.9%,16,5.3,2.3,0,10.7,5.4,4,12,3,1,0,1,2,5,0,0.0%,201811110chi
Danny Trevathan,TrevDa00,defense,CHI,0,3,3,100.0%,30,10,10,1,147.9,-1,-3,33,2,0,0,0,0,4,0,0.0%,201811110chi
Kyle Fuller,FullKy00,defense,CHI,0,5,3,60.0%,49,16.3,9.8,1,132.5,19.4,41,8,0,0,0,0,0,1,0,0.0%,201811110chi
Sherrick McManis,McMaSh99,defense,CHI,0,3,2,66.7%,7,3.5,2.3,0,70.1,8,-6,13,1,0,0,0,0,2,0,0.0%,201811110chi
Adrian Amos,AmosAd00,defense,CHI,0,2,1,50.0%,14,14,7,0,72.9,19,-6,20,0,0,0,0,0,2,0,0.0%,201811110chi
Leonard Floyd,FloyLe00,defense,CHI,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,2,1,3,1,0,0.0%,201811110chi
Khalil Mack,MackKh00,defense,CHI,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2,2,5,1,16.7%,201811110chi
Bilal Nichols,NichBi00,defense,CHI,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,1,1,0,0.0%,201811110chi
DeAndre Houston-Carson,HousDe00,defense,CHI,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1,0,0.0%,201811110chi
