player_name,pfr_player_id,adv_stat_category,team,carries,rushing_yards,rushing_first_downs,rushing_yards_before_contact,rushing_yards_before_contact_avg,rushing_yards_after_contact,rushing_yards_after_contact_avg,rushing_broken_tackles,att_br,pfr_game_id
Aaron Jones,JoneAa00,rushing,GNB,11,42,2,31,2.8,11,1,1,11,202101030chi
Jamaal Williams,WillJa06,rushing,GNB,5,26,1,23,4.6,3,0.6,0,NA,202101030chi
AJ Dillon,DillAJ00,rushing,GNB,1,3,NA,3,3,0,0,0,NA,202101030chi
Aaron Rodgers,RodgAa00,rushing,GNB,1,4,0,4,4,0,0,0,NA,202101030chi
Marquez Valdes-Scantling,ValdMa00,rushing,GNB,1,4,0,4,4,0,0,0,NA,202101030chi
David Montgomery,MontDa01,rushing,CHI,22,69,6,58,2.6,11,0.5,0,NA,202101030chi
Cordarrelle Patterson,PattCo00,rushing,CHI,4,18,NA,18,4.5,0,0,0,NA,202101030chi
Mitchell Trubisky,TrubMi00,rushing,CHI,4,22,3,21,5.3,1,0.3,0,NA,202101030chi
Artavis Pierce,PierAr00,rushing,CHI,1,-1,NA,-1,-1,0,0,0,NA,202101030chi
