player_name,pfr_player_id,adv_stat_category,team,def_ints,def_targets,def_completions_allowed,def_completion_pct,def_yards_allowed,def_yards_allowed_per_cmp,def_yards_allowed_per_tgt,def_receiving_td_allowed,def_passer_rating_allowed,def_adot,def_air_yards_completed,def_yards_after_catch,def_times_blitzed,def_times_hurried,def_times_hitqb,def_sacks,def_pressures,def_tackles_combined,def_missed_tackles,def_missed_tackle_pct,pfr_game_id
Blake Martinez,MartBl01,defense,NYG,0,10,7,70.0%,69,9.9,6.9,0,89.2,5.7,50,19,1,0,2,0,2,9,0,0.0%,202010220phi
Jabrill Peppers,PeppJa00,defense,NYG,0,7,6,85.7%,93,15.5,13.3,1,158.3,10.3,50,43,6,0,0,1,1,6,0,0.0%,202010220phi
James Bradberry,BradJa00,defense,NYG,1,7,5,71.4%,56,11.2,8,0,55.4,10.4,42,14,1,0,0,0,0,5,1,16.7%,202010220phi
Ryan Lewis,LewiRy01,defense,NYG,0,7,4,57.1%,92,23,13.1,0,101.8,16.1,73,19,0,0,0,0,0,1,0,0.0%,202010220phi
Madre Harper,HarpMa00,defense,NYG,0,3,3,100.0%,44,14.7,14.7,1,158.3,11.7,35,9,0,0,0,0,0,1,0,0.0%,202010220phi
David Mayo,MayoDa00,defense,NYG,0,2,2,100.0%,19,9.5,9.5,0,106.2,3.5,7,12,0,0,0,0,0,3,0,0.0%,202010220phi
Nate Ebner,EbneNa00,defense,NYG,0,2,2,100.0%,21,10.5,10.5,0,110.4,3,6,15,0,0,0,0,0,1,1,50.0%,202010220phi
Julian Love,LoveJu00,defense,NYG,0,4,2,50.0%,26,13,6.5,0,70.8,9.3,16,10,0,0,0,0,0,7,0,0.0%,202010220phi
Logan Ryan,RyanLo00,defense,NYG,0,3,1,33.3%,15,15,5,0,50.7,9.3,15,0,4,1,1,0,2,5,1,16.7%,202010220phi
Corey Ballentine,BallCo00,defense,NYG,0,2,1,50.0%,14,14,7,0,72.9,9.5,10,4,2,1,0,0,1,1,0,0.0%,202010220phi
Devante Downs,DownDe00,defense,NYG,0,4,1,25.0%,6,6,1.5,0,39.6,1.5,6,0,1,0,1,0,1,5,0,0.0%,202010220phi
Leonard Williams,WillLe02,defense,NYG,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,1,0,3,1,0,0.0%,202010220phi
Markus Golden,GoldMa00,defense,NYG,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,2,1,0,0.0%,202010220phi
Kyler Fackrell,FackKy00,defense,NYG,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,2,3,0,0.0%,202010220phi
Dexter Lawrence,LawrDe03,defense,NYG,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,1,1,0,0.0%,202010220phi
Cre'von LeBlanc,LeBlCr01,defense,PHI,0,5,4,80.0%,64,16,12.8,1,158.3,7,33,31,3,0,0,0,0,2,1,33.3%,202010220phi
Darius Slay,SlayDa00,defense,PHI,0,5,4,80.0%,30,7.5,6,1,131.2,5.4,27,3,1,0,0,0,0,3,0,0.0%,202010220phi
Nathan Gerry,GerrNa00,defense,PHI,0,4,3,75.0%,30,10,7.5,0,95.8,3.8,7,23,7,0,0,1,1,8,1,11.1%,202010220phi
Jalen Mills,MillJa02,defense,PHI,1,3,3,100.0%,31,10.3,10.3,0,70.1,8,24,7,5,0,1,0,1,4,0,0.0%,202010220phi
Duke Riley,RileDu00,defense,PHI,0,4,3,75.0%,3,1,0.8,0,77.1,-3.8,-15,18,3,0,0,0,0,3,0,0.0%,202010220phi
Nickell Robey-Coleman,RobeNi00,defense,PHI,0,4,2,50.0%,34,17,8.5,0,79.2,10.8,19,15,0,0,0,0,0,3,3,50.0%,202010220phi
Alex Singleton,SingAl00,defense,PHI,0,2,1,50.0%,5,5,2.5,0,56.2,5.5,-3,8,5,0,2,0,2,6,1,14.3%,202010220phi
Avonte Maddox,MaddAv00,defense,PHI,0,1,1,100.0%,8,8,8,0,100,4,4,4,0,0,0,0,0,1,0,0.0%,202010220phi
Will Parks,ParkWi01,defense,PHI,0,2,1,50.0%,0,0,0,0,56.2,12.5,-3,3,1,0,0,0,0,1,0,0.0%,202010220phi
Josh Sweat,SweaJo00,defense,PHI,0,1,1,100.0%,7,7,7,0,95.8,4,4,3,0,0,0,0,0,1,0,0.0%,202010220phi
Derek Barnett,BarnDe01,defense,PHI,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2,1,3,2,0,0.0%,202010220phi
Brandon Graham,GrahBr99,defense,PHI,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,1,4,0,0.0%,202010220phi
Javon Hargrave,HargJa00,defense,PHI,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,1,2,0,0.0%,202010220phi
Vinny Curry,CurrVi00,defense,PHI,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,100.0%,202010220phi
Rodney McLeod,McLeRo00,defense,PHI,0,2,0,0.0%,NA,NA,0,NA,39.6,5,NA,NA,1,0,0,0,0,6,0,0.0%,202010220phi
