player_name,pfr_player_id,adv_stat_category,team,completions,attempts,passing_yards,passing_first_downs,passing_first_downs_pct,intended_air_yards,intended_air_yards_per_att,completed_air_yards,completed_air_yards_per_cmp,completed_air_yards_per_att,passing_yards_after_catch,passing_yards_after_catch_per_cmp,passing_drops,passing_drop_pct,passing_bad_throws,passing_bad_throw_pct,times_sacked,times_blitzed,times_hurried,times_hit,times_pressured,times_pressured_pct,scramble_attempts,yards_per_scramble,pfr_game_id
Carson Wentz,WentCa00,passing,IND,17,26,150,6,22.2,191,7.3,80,4.7,3.1,70,4.1,1,3.8%,3,11.5%,1,10,3,2,6,20.7%,2,11,202110240sfo
Jimmy Garoppolo,GaroJi00,passing,SFO,16,27,181,8,27.6,237,8.8,132,8.3,4.9,49,3.1,2,7.4%,5,18.5%,2,2,0,3,5,17.2%,0,NA,202110240sfo
