player_name,pfr_player_id,adv_stat_category,team,carries,rushing_yards,rushing_first_downs,rushing_yards_before_contact,rushing_yards_before_contact_avg,rushing_yards_after_contact,rushing_yards_after_contact_avg,rushing_broken_tackles,att_br,pfr_game_id
Jonathan Taylor,TaylJo02,rushing,IND,13,91,6,52,4,39,3,3,4.3,202012060htx
Nyheim Hines,HineNy00,rushing,IND,6,10,1,4,0.7,6,1,0,NA,202012060htx
Jordan Wilkins,WilkJo01,rushing,IND,5,12,NA,6,1.2,6,1.2,1,5,202012060htx
Jacoby Brissett,BrisJa00,rushing,IND,2,1,1,-1,-0.5,2,1,0,NA,202012060htx
Philip Rivers,RivePh00,rushing,IND,2,-2,0,-2,-1,0,0,0,NA,202012060htx
De'Michael Harris,HarrDe11,rushing,IND,1,-3,NA,-3,-3,0,0,1,1,202012060htx
David Johnson,JohnDa08,rushing,HOU,10,44,3,25,2.5,19,1.9,1,10,202012060htx
Deshaun Watson,WatsDe00,rushing,HOU,7,38,1,16,2.3,22,3.1,2,3.5,202012060htx
Duke Johnson,JohnDu00,rushing,HOU,2,8,0,4,2,4,2,0,NA,202012060htx
