player_name,pfr_player_id,adv_stat_category,team,completions,attempts,passing_yards,passing_first_downs,passing_first_downs_pct,intended_air_yards,intended_air_yards_per_att,completed_air_yards,cay_cmp,completed_air_yards_per_attempt,passing_yards_after_catch,passing_yards_after_catch_per_cmp,passing_drops,passing_drop_pct,passing_bad_throws,passing_bad_throw_pct,times_sacked,times_blitzed,times_hurried,times_hit,times_pressured,prss_percent,scramble_attempts,yards_per_scramble,pfr_game_id
Ben Roethlisberger,RoetBe00,passing,PIT,32,49,268,15,30.6,266,5.4,110,3.4,2.2,158,4.9,3,6.1%,6,12.2%,0,17,2,5,7,14.3%,0,NA,202010250oti
Ryan Tannehill,TannRy00,passing,TEN,18,30,220,8,25,247,8.2,112,6.2,3.7,108,6,0,0.0%,5,17.2%,2,11,3,5,10,30.3%,1,4,202010250oti
Brett Kern,KernBr20,passing,TEN,0,1,0,NA,NA,18,18,0,NA,0,0,NA,0,0.0%,0,0.0%,0,0,0,0,0,0.0%,0,NA,202010250oti
