player_name,pfr_player_id,adv_stat_category,team,completions,attempts,passing_yards,passing_first_downs,passing_first_downs_pct,intended_air_yards,intended_air_yards_per_att,completed_air_yards,completed_air_yards_per_cmp,completed_air_yards_per_att,passing_yards_after_catch,passing_yards_after_catch_per_cmp,passing_drops,passing_drop_pct,passing_bad_throws,passing_bad_throw_pct,times_sacked,times_blitzed,times_hurried,times_hit,times_pressured,times_pressured_pct,scramble_attempts,yards_per_scramble,pfr_game_id
Cam Newton,NewtCa00,passing,CAR,18,38,156,8,19,294,7.7,81,4.5,2.1,75,4.2,1,2.8%,10,27.8%,4,22,5,2,11,24.4%,3,8.7,202112190buf
Josh Allen,AlleJo02,passing,BUF,19,34,210,12,31.6,299,8.8,151,7.9,4.4,59,3.1,2,6.5%,9,29.0%,4,17,5,2,11,28.2%,1,26,202112190buf
