player_name,pfr_player_id,adv_stat_category,team,carries,rushing_yards,rushing_first_downs,rushing_yards_before_contact,rushing_yards_before_contact_avg,rushing_yards_after_contact,rushing_yards_after_contact_avg,rushing_broken_tackles,att_br,pfr_game_id
James Conner,ConnJa00,rushing,PIT,9,37,2,21,2.3,16,1.8,2,4.5,202101030cle
Anthony McFarland Jr.,McFaAn00,rushing,PIT,5,17,1,2,0.4,15,3,1,5,202101030cle
Benny Snell Jr.,SnelBe00,rushing,PIT,3,10,1,1,0.3,9,3,1,3,202101030cle
Joshua Dobbs,DobbJo00,rushing,PIT,2,20,1,20,10,0,0,0,NA,202101030cle
Mason Rudolph,RudoMa00,rushing,PIT,1,1,0,1,1,0,0,0,NA,202101030cle
Nick Chubb,ChubNi00,rushing,CLE,14,108,3,57,4.1,51,3.6,2,7,202101030cle
Kareem Hunt,HuntKa00,rushing,CLE,10,37,NA,26,2.6,11,1.1,1,10,202101030cle
Baker Mayfield,MayfBa00,rushing,CLE,6,44,4,44,7.3,0,0,0,NA,202101030cle
Jarvis Landry,LandJa00,rushing,CLE,1,3,1,1,1,2,2,0,NA,202101030cle
