player_name,pfr_player_id,adv_stat_category,team,completions,attempts,passing_yards,passing_first_downs,passing_first_downs_pct,intended_air_yards,intended_air_yards_per_att,completed_air_yards,completed_air_yards_per_cmp,completed_air_yards_per_att,passing_yards_after_catch,passing_yards_after_catch_per_cmp,passing_drops,passing_drop_pct,passing_bad_throws,passing_bad_throw_pct,times_sacked,times_blitzed,times_hurried,times_hit,times_pressured,times_pressured_pct,scramble_attempts,yards_per_scramble,pfr_game_id
Justin Fields,FielJu00,passing,CHI,17,29,291,11,34.4,442,15.2,244,14.4,8.4,47,2.8,1,3.4%,7,24.1%,3,10,1,5,9,24.3%,5,5.8,202111080pit
Ben Roethlisberger,RoetBe00,passing,PIT,21,30,205,8,23.5,151,5,102,4.9,3.4,103,4.9,0,0.0%,4,14.3%,4,3,3,1,8,23.5%,0,NA,202111080pit
