player_name,pfr_player_id,adv_stat_category,team,carries,rushing_yards,rushing_first_downs,rushing_yards_before_contact,rushing_yards_before_contact_avg,rushing_yards_after_contact,rushing_yards_after_contact_avg,rushing_broken_tackles,att_br,pfr_game_id
Damien Harris,HarrDa06,rushing,NWE,11,43,2,28,2.5,15,1.4,1,11,202011220htx
James White,WhitJa02,rushing,NWE,5,19,0,12,2.4,7,1.4,1,5,202011220htx
Rex Burkhead,BurkRe00,rushing,NWE,4,7,1,7,1.8,0,0,0,NA,202011220htx
Cam Newton,NewtCa00,rushing,NWE,3,6,2,6,2,0,0,0,NA,202011220htx
Damiere Byrd,ByrdDa00,rushing,NWE,1,11,1,11,11,0,0,0,NA,202011220htx
Duke Johnson,JohnDu00,rushing,HOU,10,15,NA,10,1,5,0.5,1,10,202011220htx
Deshaun Watson,WatsDe00,rushing,HOU,6,36,2,34,5.7,2,0.3,0,NA,202011220htx
C.J. Prosise,ProsC.00,rushing,HOU,3,4,NA,0,0,4,1.3,0,NA,202011220htx
