player_name,pfr_player_id,adv_stat_category,team,tgt,rec,receiving_yards,receiving_td,receiving_fd,receiving_yards_before_catch,receiving_yards_before_catch_avg,receiving_yards_after_catch,receiving_yards_after_catch_avg,adot,receiving_broken_tackles,receiving_per_broken_tackle,receiving_drop,receiving_drop_pct,receiving_int,receiving_rat,pfr_game_id
D.K. Metcalf,MetcDK00,receiving,SEA,6,6,78,0,3,57,9.5,21,3.5,9.5,1,6,0,0,0,118.7,201912080ram
Jacob Hollister,HollJa03,receiving,SEA,6,4,34,0,1,22,5.5,12,3,7.7,0,NA,1,16.7,0,81.2,201912080ram
Tyler Lockett,LockTy00,receiving,SEA,6,4,43,0,1,29,7.3,14,3.5,19.7,0,NA,0,0,1,47.9,201912080ram
Chris Carson,CarsCh00,receiving,SEA,4,3,15,0,0,13,4.3,2,0.7,1.5,0,NA,0,0,0,80.2,201912080ram
Josh Gordon,GordJo02,receiving,SEA,5,2,34,0,1,33,16.5,1,0.5,10.2,0,NA,0,0,0,63.7,201912080ram
David Moore,MoorDa03,receiving,SEA,2,1,15,0,1,14,14,1,1,22.5,0,NA,0,0,0,75,201912080ram
Rashaad Penny,PennRa00,receiving,SEA,1,1,16,0,1,-6,-6,22,22,-6,0,NA,0,0,0,118.7,201912080ram
Malik Turner,TurnMa00,receiving,SEA,3,1,10,0,1,7,7,3,3,10,0,NA,0,0,0,43.7,201912080ram
Tyler Higbee,HigbTy00,receiving,LAR,11,7,116,0,4,77,11,39,5.6,13,0,NA,1,9.1,0,99.1,201912080ram
Robert Woods,WoodRo02,receiving,LAR,9,7,98,1,7,48,6.9,50,7.1,6.1,0,NA,0,0,1,109.5,201912080ram
Todd Gurley,GurlTo01,receiving,LAR,4,4,34,0,1,16,4,18,4.5,4,0,NA,0,0,0,102.1,201912080ram
Cooper Kupp,KuppCo00,receiving,LAR,4,4,45,1,4,32,8,13,3.3,8,1,4,0,0,0,153.1,201912080ram
Brandin Cooks,CookBr00,receiving,LAR,2,0,0,0,NA,0,NA,0,NA,29,0,NA,0,0,1,0,201912080ram
