player_name,pfr_player_id,adv_stat_category,team,completions,attempts,passing_yards,passing_first_downs,passing_first_downs_pct,intended_air_yards,intended_air_yards_per_att,completed_air_yards,cay_cmp,completed_air_yards_per_attempt,passing_yards_after_catch,passing_yards_after_catch_per_cmp,passing_drops,passing_drop_pct,passing_bad_throws,passing_bad_throw_pct,times_sacked,times_blitzed,times_hurried,times_hit,times_pressured,prss_percent,scramble_attempts,yards_per_scramble,pfr_game_id
Matt Ryan,RyanMa00,passing,ATL,30,36,356,20,52.6,319,8.9,261,8.7,7.3,95,3.2,0,0.0%,2,5.9%,2,18,1,4,7,17.5%,2,3.5,201910130crd
Kyler Murray,MurrKy00,passing,ARI,27,37,340,16,43.2,246,6.6,180,6.7,4.9,160,5.9,1,3.0%,4,12.1%,0,7,2,0,2,4.9%,4,6.3,201910130crd
