player_name,pfr_player_id,adv_stat_category,team,tgt,rec,receiving_yards,receiving_td,receiving_fd,receiving_yards_before_catch,receiving_yards_before_catch_avg,receiving_yards_after_catch,receiving_yards_after_catch_avg,adot,receiving_broken_tackles,receiving_per_broken_tackle,receiving_drop,receiving_drop_pct,receiving_int,receiving_rat,pfr_game_id
Jaylen Waddle,WaddJa00,receiving,MIA,9,8,65,0,4,35,4.4,30,3.8,6.2,0,NA,0,0,1,57.2,202111210nyj
Mike Gesicki,GesiMi00,receiving,MIA,6,5,50,0,2,22,4.4,28,5.6,3.7,0,NA,0,0,0,101.4,202111210nyj
Durham Smythe,SmytDu00,receiving,MIA,5,4,37,0,1,19,4.8,18,4.5,6,0,NA,0,0,0,97.5,202111210nyj
Albert Wilson,WilsAl02,receiving,MIA,4,3,18,0,1,5,1.7,13,4.3,1.3,0,NA,1,25,0,83.3,202111210nyj
Myles Gaskin,GaskMy00,receiving,MIA,4,3,7,1,1,4,1.3,3,1,0.3,0,NA,0,0,0,116.7,202111210nyj
Mack Hollins,HollMa00,receiving,MIA,3,2,72,1,2,50,25,22,11,18.3,0,NA,0,0,0,149.3,202111210nyj
Adam Shaheen,ShahAd00,receiving,MIA,1,1,19,0,1,6,6,13,13,6,0,NA,0,0,0,118.7,202111210nyj
Patrick Laird,LairPa00,receiving,MIA,1,1,5,0,1,0,0,5,5,0,1,1,0,0,0,87.5,202111210nyj
Preston Williams,WillPr01,receiving,MIA,1,0,0,0,NA,0,NA,0,NA,5,0,NA,1,100,0,39.6,202111210nyj
Elijah Moore,MoorEl00,receiving,NYJ,11,8,141,1,5,76,9.5,65,8.1,9.2,1,8,0,0,0,145.1,202111210nyj
Jamison Crowder,CrowJa00,receiving,NYJ,7,6,44,1,3,25,4.2,19,3.2,5.3,0,NA,0,0,0,132.4,202111210nyj
Ryan Griffin,GrifRy00,receiving,NYJ,4,3,39,0,1,6,2,33,11,1.5,0,NA,1,25,0,105.2,202111210nyj
Corey Davis,DaviCo03,receiving,NYJ,7,3,35,0,2,17,5.7,18,6,13.3,1,3,0,0,0,58.6,202111210nyj
Ty Johnson,JohnTy02,receiving,NYJ,1,1,8,0,0,-1,-1,9,9,-1,0,NA,0,0,0,100,202111210nyj
Nick Bawden,BawdNi00,receiving,NYJ,1,1,20,0,1,9,9,11,11,9,0,NA,0,0,0,118.7,202111210nyj
Tevin Coleman,ColeTe01,receiving,NYJ,1,1,2,0,NA,-1,-1,3,3,-1,0,NA,0,0,0,79.2,202111210nyj
Michael Carter,CartMi03,receiving,NYJ,1,1,2,0,0,1,1,1,1,1,0,NA,0,0,0,79.2,202111210nyj
Keelan Cole,ColeKe00,receiving,NYJ,1,0,0,0,NA,0,NA,0,NA,15,0,NA,0,0,0,39.6,202111210nyj
Braxton Berrios,BerrBr00,receiving,NYJ,1,0,0,0,NA,0,NA,0,NA,2,0,NA,0,0,0,39.6,202111210nyj
