player_name,pfr_player_id,adv_stat_category,team,completions,attempts,passing_yards,passing_first_downs,passing_first_downs_pct,intended_air_yards,intended_air_yards_per_att,completed_air_yards,cay_cmp,completed_air_yards_per_attempt,passing_yards_after_catch,passing_yards_after_catch_per_cmp,passing_drops,passing_drop_pct,passing_bad_throws,passing_bad_throw_pct,times_sacked,times_blitzed,times_hurried,times_hit,times_pressured,prss_percent,scramble_attempts,yards_per_scramble,pfr_game_id
Philip Rivers,RivePh00,passing,LAC,17,31,207,11,30.6,397,12.8,142,8.4,4.6,65,3.8,0,0.0%,9,29.0%,5,4,0,2,7,19.4%,0,NA,201911070rai
Derek Carr,CarrDe02,passing,OAK,21,31,218,12,35.3,183,5.9,101,4.8,3.3,117,5.6,0,0.0%,7,23.3%,3,5,6,2,11,31.4%,1,4,201911070rai
