player_name,pfr_player_id,adv_stat_category,team,completions,attempts,passing_yards,passing_first_downs,passing_first_downs_pct,intended_air_yards,intended_air_yards_per_att,completed_air_yards,cay_cmp,completed_air_yards_per_attempt,passing_yards_after_catch,passing_yards_after_catch_per_cmp,passing_drops,passing_drop_pct,passing_bad_throws,passing_bad_throw_pct,times_sacked,times_blitzed,times_hurried,times_hit,times_pressured,prss_percent,scramble_attempts,yards_per_scramble,pfr_game_id
Colt McCoy,McCoCo00,passing,WAS,24,38,268,12,29.3,324,8.5,165,6.9,4.3,103,4.3,0,0.0%,5,13.2%,3,4,6,1,10,22.2%,4,7.3,201811220dal
Dak Prescott,PresDa01,passing,DAL,22,31,289,11,31.4,182,5.9,93,4.2,3,196,8.9,0,0.0%,5,16.1%,4,16,5,2,11,29.7%,2,4,201811220dal
