player_name,pfr_player_id,adv_stat_category,team,completions,attempts,passing_yards,passing_first_downs,passing_first_downs_pct,intended_air_yards,intended_air_yards_per_att,completed_air_yards,completed_air_yards_per_cmp,completed_air_yards_per_att,passing_yards_after_catch,passing_yards_after_catch_per_cmp,passing_drops,passing_drop_pct,passing_bad_throws,passing_bad_throw_pct,times_sacked,times_blitzed,times_hurried,times_hit,times_pressured,times_pressured_pct,scramble_attempts,yards_per_scramble,pfr_game_id
Kyler Murray,MurrKy00,passing,ARI,11,15,123,6,37.5,58,3.9,41,3.7,2.7,82,7.5,1,6.7%,2,13.3%,1,4,2,0,3,15.0%,4,6.5,202112050chi
Andy Dalton,DaltAn00,passing,CHI,26,41,229,14,31.8,230,5.6,99,3.8,2.4,130,5,4,10.0%,7,17.5%,3,25,7,2,12,26.7%,1,6,202112050chi
