player_name,pfr_player_id,adv_stat_category,team,completions,attempts,passing_yards,passing_first_downs,passing_first_downs_pct,intended_air_yards,intended_air_yards_per_att,completed_air_yards,cay_cmp,completed_air_yards_per_attempt,passing_yards_after_catch,passing_yards_after_catch_per_cmp,passing_drops,passing_drop_pct,passing_bad_throws,passing_bad_throw_pct,times_sacked,times_blitzed,times_hurried,times_hit,times_pressured,prss_percent,scramble_attempts,yards_per_scramble,pfr_game_id
Kyler Murray,MurrKy00,passing,ARI,11,18,118,6,31.6,135,7.5,39,3.5,2.2,79,7.2,0,0.0%,4,22.2%,1,3,3,0,4,18.2%,3,6,201912220sea
Brett Hundley,HundBr00,passing,ARI,4,9,49,2,20,77,8.6,22,5.5,2.4,27,6.8,1,11.1%,0,0.0%,1,3,0,0,1,8.3%,2,13,201912220sea
Russell Wilson,WilsRu00,passing,SEA,16,31,169,8,22.2,317,10.2,59,3.7,1.9,110,6.9,1,3.4%,7,24.1%,5,11,5,3,13,35.1%,1,6,201912220sea
