player_name,pfr_player_id,adv_stat_category,team,tgt,rec,receiving_yards,receiving_td,receiving_fd,receiving_yards_before_catch,receiving_yards_before_catch_avg,receiving_yards_after_catch,receiving_yards_after_catch_avg,adot,receiving_broken_tackles,receiving_per_broken_tackle,receiving_drop,receiving_drop_pct,receiving_int,receiving_rat,pfr_game_id
Tavon Austin,AustTa00,receiving,DAL,6,5,64,0,3,41,8.2,23,4.6,7.8,0,NA,0,0,0,111.1,201910130nyj
Ezekiel Elliott,ElliEz00,receiving,DAL,6,5,48,0,4,5,1,43,8.6,1.2,1,5,1,16.7,0,100,201910130nyj
Cedrick Wilson Jr.,WilsCe01,receiving,DAL,6,5,46,0,2,35,7,11,2.2,10.5,0,NA,0,0,0,98.6,201910130nyj
Jason Witten,WittJa00,receiving,DAL,7,5,57,0,2,46,9.2,11,2.2,10.9,0,NA,1,14.3,0,95.5,201910130nyj
Michael Gallup,GallMi00,receiving,DAL,7,4,48,0,3,39,9.8,9,2.3,10.7,0,NA,3,42.9,0,78.3,201910130nyj
Blake Jarwin,JarwBl00,receiving,DAL,4,2,6,0,1,1,0.5,5,2.5,6,0,NA,0,0,0,56.2,201910130nyj
Amari Cooper,CoopAm00,receiving,DAL,2,1,3,0,NA,3,3,0,0,11,0,NA,0,0,0,56.2,201910130nyj
Dalton Schultz,SchuDa00,receiving,DAL,1,1,6,0,NA,5,5,1,1,5,0,NA,0,0,0,91.7,201910130nyj
Jamison Crowder,CrowJa00,receiving,NYJ,9,6,98,0,4,58,9.7,40,6.7,10.1,0,NA,1,11.1,1,63.4,201910130nyj
Robby Anderson,AndeRo04,receiving,NYJ,8,5,125,1,3,61,12.2,64,12.8,11.5,0,NA,0,0,0,145.8,201910130nyj
Demaryius Thomas,ThomDe03,receiving,NYJ,4,4,62,0,3,32,8,30,7.5,8,0,NA,0,0,0,118.7,201910130nyj
Ryan Griffin,GrifRy00,receiving,NYJ,3,3,28,1,3,11,3.7,17,5.7,3.7,1,3,0,0,0,145.1,201910130nyj
Ty Montgomery,MontTy01,receiving,NYJ,3,3,17,0,NA,-10,-3.3,27,9,-3.3,0,NA,0,0,0,90.3,201910130nyj
Le'Veon Bell,BellLe00,receiving,NYJ,1,1,3,0,0,-6,-6,9,9,-6,0,NA,0,0,0,79.2,201910130nyj
Vyncint Smith,SmitVy00,receiving,NYJ,1,1,5,0,NA,4,4,1,1,4,0,NA,0,0,0,87.5,201910130nyj
Bilal Powell,PoweBi00,receiving,NYJ,1,0,0,0,NA,0,NA,0,NA,19,0,NA,0,0,0,39.6,201910130nyj
