player_name,pfr_player_id,adv_stat_category,team,completions,attempts,passing_yards,passing_first_downs,passing_first_downs_pct,intended_air_yards,intended_air_yards_per_att,completed_air_yards,completed_air_yards_per_cmp,completed_air_yards_per_att,passing_yards_after_catch,passing_yards_after_catch_per_cmp,passing_drops,passing_drop_pct,passing_bad_throws,passing_bad_throw_pct,times_sacked,times_blitzed,times_hurried,times_hit,times_pressured,times_pressured_pct,scramble_attempts,yards_per_scramble,pfr_game_id
Dak Prescott,PresDa01,passing,DAL,28,37,217,14,35,229,6.2,121,4.3,3.3,96,3.4,3,8.1%,2,5.4%,3,15,3,3,9,22.5%,0,NA,202112190nyg
Mike Glennon,GlenMi00,passing,NYG,13,24,99,6,25,186,7.8,54,4.2,2.3,45,3.5,1,4.2%,3,12.5%,0,7,3,1,4,16.7%,0,NA,202112190nyg
Jake Fromm,FromJa00,passing,NYG,6,12,82,4,30.8,109,9.1,66,11,5.5,16,2.7,1,8.3%,3,25.0%,1,2,2,1,4,30.8%,0,NA,202112190nyg
