player_name,pfr_player_id,adv_stat_category,team,completions,attempts,passing_yards,passing_first_downs,passing_first_downs_pct,intended_air_yards,intended_air_yards_per_att,completed_air_yards,completed_air_yards_per_cmp,completed_air_yards_per_att,passing_yards_after_catch,passing_yards_after_catch_per_cmp,passing_drops,passing_drop_pct,passing_bad_throws,passing_bad_throw_pct,times_sacked,times_blitzed,times_hurried,times_hit,times_pressured,times_pressured_pct,scramble_attempts,yards_per_scramble,pfr_game_id
Cam Newton,NewtCa00,passing,CAR,5,21,92,2,9.1,160,7.6,49,9.8,2.3,43,8.6,4,19.0%,7,33.3%,1,7,6,3,10,45.5%,0,NA,202111280mia
P.J. Walker,WalkPh00,passing,CAR,5,10,87,3,21.4,160,16,79,15.8,7.9,8,1.6,0,0.0%,4,40.0%,4,1,2,2,8,57.1%,0,NA,202111280mia
Tua Tagovailoa,TagoTu00,passing,MIA,27,31,230,11,33.3,116,3.7,84,3.1,2.7,146,5.4,0,0.0%,1,3.2%,2,14,7,0,9,27.3%,0,NA,202111280mia
