player_name,pfr_player_id,adv_stat_category,team,completions,attempts,passing_yards,passing_first_downs,passing_first_downs_pct,intended_air_yards,intended_air_yards_per_att,completed_air_yards,cay_cmp,completed_air_yards_per_attempt,passing_yards_after_catch,passing_yards_after_catch_per_cmp,passing_drops,passing_drop_pct,passing_bad_throws,passing_bad_throw_pct,times_sacked,times_blitzed,times_hurried,times_hit,times_pressured,times_pressured_pct,scramble_attempts,yards_per_scramble,pfr_game_id
Philip Rivers,RivePh00,passing,IND,27,46,309,17,37,352,7.7,194,7.2,4.2,115,4.3,4,8.7%,8,17.4%,0,15,2,1,3,6.5%,0,NA,202101090buf
Josh Allen,AlleJo02,passing,BUF,26,35,324,16,43.2,368,10.5,259,10,7.4,65,2.5,2,5.9%,5,14.7%,2,9,4,3,9,22.5%,3,8,202101090buf
