player_name,pfr_player_id,adv_stat_category,team,tgt,rec,receiving_yards,receiving_td,receiving_fd,receiving_yards_before_catch,receiving_yards_before_catch_avg,receiving_yards_after_catch,receiving_yards_after_catch_avg,adot,receiving_broken_tackles,receiving_per_broken_tackle,receiving_drop,receiving_drop_pct,receiving_int,receiving_rat,pfr_game_id
Michael Thomas,ThomMi05,receiving,NOR,13,10,89,0,4,60,6,29,2.9,7.5,2,5,0,0,0,94.7,201909150ram
Tre'Quan Smith,SmitTr03,receiving,NOR,3,3,49,0,3,11,3.7,38,12.7,3.7,2,1.5,0,0,0,118.7,201909150ram
Jared Cook,CookJa02,receiving,NOR,7,2,25,0,2,17,8.5,8,4,8.9,1,2,2,28.6,1,2.4,201909150ram
Taysom Hill,HillTa00,receiving,NOR,3,2,16,0,1,12,6,4,2,8.3,0,NA,0,0,0,79.9,201909150ram
Deonte Harris,HarrDe07,receiving,NOR,1,1,-7,0,NA,-4,-4,-3,-3,-4,1,1,0,0,0,79.2,201909150ram
Alvin Kamara,KamaAl00,receiving,NOR,3,1,15,0,0,6,6,9,9,15.7,0,NA,0,0,0,50.7,201909150ram
Latavius Murray,MurrLa00,receiving,NOR,1,1,16,0,1,-5,-5,21,21,-5,1,1,0,0,0,118.7,201909150ram
Zach Line,LineZa01,receiving,NOR,1,0,0,0,NA,0,NA,0,NA,5,0,NA,0,0,0,39.6,201909150ram
Cooper Kupp,KuppCo00,receiving,LAR,9,5,120,0,4,42,8.4,78,15.6,7.1,4,1.3,0,0,0,100.5,201909150ram
Brandin Cooks,CookBr00,receiving,LAR,4,3,74,1,3,69,23,5,1.7,21.5,0,NA,1,25,0,156.2,201909150ram
Gerald Everett,EverGe00,receiving,LAR,4,3,21,0,2,7,2.3,14,4.7,1.5,2,1.5,0,0,0,86.5,201909150ram
Todd Gurley,GurlTo01,receiving,LAR,4,3,4,0,0,-9,-3,13,4.3,-2.3,0,NA,1,25,0,77.1,201909150ram
Tyler Higbee,HigbTy00,receiving,LAR,3,2,21,0,1,12,6,9,4.5,10.3,0,NA,0,0,0,86.8,201909150ram
Robert Woods,WoodRo02,receiving,LAR,2,2,33,0,1,10,5,23,11.5,5,0,NA,0,0,0,118.7,201909150ram
Malcolm Brown,BrowMa03,receiving,LAR,1,1,10,0,0,6,6,4,4,6,0,NA,0,0,0,108.3,201909150ram
Josh Reynolds,ReynJo00,receiving,LAR,1,0,0,0,NA,0,NA,0,NA,6,0,NA,0,0,0,39.6,201909150ram
