player_name,pfr_player_id,adv_stat_category,team,tgt,rec,receiving_yards,receiving_td,receiving_fd,receiving_yards_before_catch,receiving_yards_before_catch_avg,receiving_yards_after_catch,receiving_yards_after_catch_avg,adot,receiving_broken_tackles,receiving_per_broken_tackle,receiving_drop,receiving_drop_pct,receiving_int,receiving_rat,pfr_game_id
Cooper Kupp,KuppCo00,receiving,LAR,11,9,163,2,8,62,6.9,101,11.2,8.3,2,4.5,0,0,1,120.5,202109190clt
Robert Woods,WoodRo02,receiving,LAR,9,5,64,0,4,46,9.2,18,3.6,10.6,0,NA,2,22.2,0,78,202109190clt
Darrell Henderson,HendDa00,receiving,LAR,5,3,29,0,1,-1,-0.3,30,10,-1,1,3,1,20,0,76.2,202109190clt
Tyler Higbee,HigbTy00,receiving,LAR,1,1,8,0,1,5,5,3,3,5,0,NA,0,0,0,100,202109190clt
Van Jefferson,JeffVa00,receiving,LAR,3,1,14,0,1,14,14,0,0,11.3,0,NA,0,0,0,49.3,202109190clt
Michael Pittman Jr.,PittMi01,receiving,IND,12,8,123,0,5,97,12.1,26,3.3,12.3,0,NA,0,0,0,100.3,202109190clt
Jack Doyle,DoylJa00,receiving,IND,8,5,64,0,3,18,3.6,46,9.2,5.5,0,NA,0,0,2,47.9,202109190clt
Zach Pascal,PascZa00,receiving,IND,6,5,38,1,3,23,4.6,15,3,4.5,0,NA,1,16.7,0,132.6,202109190clt
Mo Alie-Cox,AlieMo00,receiving,IND,2,1,18,0,1,5,5,13,13,3.5,1,1,0,0,0,81.2,202109190clt
Ashton Dulin,DuliAs00,receiving,IND,2,1,10,0,1,-4,-4,14,14,12,0,NA,0,0,0,64.6,202109190clt
Nyheim Hines,HineNy00,receiving,IND,2,1,17,0,1,12,12,5,5,3,0,NA,1,50,0,79.2,202109190clt
Jonathan Taylor,TaylJo02,receiving,IND,1,1,2,0,0,-1,-1,3,3,-1,0,NA,0,0,0,79.2,202109190clt
Marlon Mack,MackMa00,receiving,IND,1,0,0,0,0,0,NA,0,NA,0,0,NA,0,0,0,39.6,202109190clt
Mike Strachan,StraMi03,receiving,IND,1,0,0,0,NA,0,NA,0,NA,28,0,NA,0,0,0,39.6,202109190clt
