player_name,pfr_player_id,adv_stat_category,team,completions,attempts,passing_yards,passing_first_downs,passing_first_downs_pct,intended_air_yards,intended_air_yards_per_att,completed_air_yards,completed_air_yards_per_cmp,completed_air_yards_per_att,passing_yards_after_catch,passing_yards_after_catch_per_cmp,passing_drops,passing_drop_pct,passing_bad_throws,passing_bad_throw_pct,times_sacked,times_blitzed,times_hurried,times_hit,times_pressured,times_pressured_pct,scramble_attempts,yards_per_scramble,pfr_game_id
Justin Fields,FielJu00,passing,CHI,22,32,184,11,30.6,206,6.4,74,3.4,2.3,110,5,5,16.1%,3,9.7%,4,16,3,2,9,20.9%,7,5.4,202110240tam
Tom Brady,BradTo00,passing,TAM,20,36,211,12,33.3,281,7.8,136,6.8,3.8,75,3.8,0,0.0%,10,27.8%,0,6,0,1,1,2.8%,0,NA,202110240tam
Blaine Gabbert,GabbBl00,passing,TAM,2,3,15,1,33.3,7,2.3,-6,-3,-2,21,10.5,0,0.0%,1,33.3%,0,1,1,0,1,33.3%,0,NA,202110240tam
