player_name,pfr_player_id,adv_stat_category,team,tgt,rec,receiving_yards,receiving_td,receiving_fd,receiving_yards_before_catch,receiving_yards_before_catch_avg,receiving_yards_after_catch,receiving_yards_after_catch_avg,adot,receiving_broken_tackles,receiving_per_broken_tackle,receiving_drop,receiving_drop_pct,receiving_int,receiving_rat,pfr_game_id
Christian Kirk,KirkCh01,receiving,ARI,6,4,41,0,1,24,6,17,4.3,10.5,0,NA,1,16.7,1,46.5,201811250sdg
Larry Fitzgerald,FitzLa00,receiving,ARI,2,2,30,1,1,15,7.5,15,7.5,7.5,0,NA,0,0,0,158.3,201811250sdg
David Johnson,JohnDa08,receiving,ARI,3,2,16,0,1,-5,-2.5,21,10.5,-1,0,NA,1,33.3,0,79.9,201811250sdg
Trent Sherfield,SherTr00,receiving,ARI,1,1,6,0,NA,5,5,1,1,5,0,NA,0,0,0,91.7,201811250sdg
Ricky Seals-Jones,SealRi00,receiving,ARI,2,1,5,0,1,0,0,5,5,6,0,NA,0,0,0,56.2,201811250sdg
T.J. Logan,LogaT.00,receiving,ARI,1,1,5,0,NA,-5,-5,10,10,-5,0,NA,0,0,0,87.5,201811250sdg
Jermaine Gresham,GresJe00,receiving,ARI,1,1,2,0,NA,-5,-5,7,7,-5,0,NA,0,0,0,79.2,201811250sdg
Derrick Coleman,ColeDe00,receiving,ARI,1,0,0,0,NA,0,NA,0,NA,17,0,NA,0,0,0,39.6,201811250sdg
Austin Ekeler,EkelAu00,receiving,LAC,11,10,68,0,4,-7,-0.7,75,7.5,-0.5,0,NA,0,0,0,92.4,201811250sdg
Keenan Allen,AlleKe00,receiving,LAC,7,7,72,1,5,44,6.3,28,4,6.3,0,NA,0,0,0,149.1,201811250sdg
Mike Williams,WillMi07,receiving,LAC,4,4,25,2,3,22,5.5,3,0.8,5.5,0,NA,0,0,0,132.3,201811250sdg
Travis Benjamin,BenjTr00,receiving,LAC,3,3,47,0,3,41,13.7,6,2,13.7,0,NA,0,0,0,118.7,201811250sdg
Melvin Gordon,GordMe00,receiving,LAC,2,2,5,0,0,-12,-6,17,8.5,-6,0,NA,0,0,0,79.2,201811250sdg
Antonio Gates,GateAn00,receiving,LAC,1,1,18,0,1,5,5,13,13,5,1,1,0,0,0,118.7,201811250sdg
Sean Culkin,CulkSe00,receiving,LAC,1,1,24,0,1,24,24,0,0,24,0,NA,0,0,0,118.7,201811250sdg
Virgil Green,GreeVi00,receiving,LAC,1,0,0,0,NA,0,NA,0,NA,7,0,NA,0,0,0,39.6,201811250sdg
Geremy Davis,DaviGe00,receiving,LAC,1,0,0,0,NA,0,NA,0,NA,0,0,NA,0,0,0,39.6,201811250sdg
