player_name,pfr_player_id,adv_stat_category,team,def_ints,def_targets,def_completions_allowed,def_completion_pct,def_yards_allowed,def_yards_allowed_per_cmp,def_yards_allowed_per_tgt,def_receiving_td_allowed,def_passer_rating_allowed,def_adot,def_air_yards_completed,def_yards_after_catch,def_times_blitzed,def_times_hurried,def_times_hitqb,def_sacks,def_pressures,def_tackles_combined,def_missed_tackles,def_missed_tackle_pct,pfr_game_id
Minkah Fitzpatrick,FitzMi00,defense,MIA,0,6,5,83.3%,56,11.2,9.3,0,105.6,8,37,19,3,0,0,0,0,5,1,16.7%,201810070cin
Kiko Alonso,AlonKi00,defense,MIA,1,6,4,66.7%,53,13.3,8.8,1,94.4,8.3,40,13,3,0,0,0,0,4,0,0.0%,201810070cin
Reshad Jones,JoneRe99,defense,MIA,0,4,3,75.0%,44,14.7,11,0,110.4,13.3,39,5,3,1,0,0,1,8,0,0.0%,201810070cin
Raekwon McMillan,McMiRa02,defense,MIA,0,3,3,100.0%,13,4.3,4.3,0,84.7,0,0,13,1,0,0,0,0,6,0,0.0%,201810070cin
Jerome Baker,BakeJe00,defense,MIA,0,3,2,66.7%,15,7.5,5,0,78.5,6.3,9,6,5,0,0,2,2,7,0,0.0%,201810070cin
Xavien Howard,HowaXa00,defense,MIA,0,4,2,50.0%,28,14,7,0,72.9,8.3,17,11,0,0,0,0,0,1,1,50.0%,201810070cin
T.J. McDonald,McDoTJ00,defense,MIA,0,3,2,66.7%,39,19.5,13,0,109.7,6.7,20,19,1,0,0,0,0,6,0,0.0%,201810070cin
Torry McTyer,McTyTo00,defense,MIA,0,3,1,33.3%,31,31,10.3,0,72.9,24.7,28,3,0,0,0,0,0,5,1,16.7%,201810070cin
Charles Harris,HarrCh03,defense,MIA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,0,0,3,3,0,0.0%,201810070cin
Robert Quinn,QuinRo00,defense,MIA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,0,2,2,0,0.0%,201810070cin
Akeem Spence,SpenAk00,defense,MIA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,1,0,0,NA,201810070cin
Jonathan Woodard,WoodJo00,defense,MIA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,1,1,0,0.0%,201810070cin
Cameron Malveaux,MalvCa00,defense,MIA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,1,2,0,0.0%,201810070cin
Darqueze Dennard,DennDa00,defense,CIN,0,5,4,80.0%,37,9.3,7.4,0,97.5,4.2,17,20,0,0,0,0,0,3,0,0.0%,201810070cin
William Jackson III,JackWi02,defense,CIN,0,6,3,50.0%,23,7.7,3.8,0,59.7,5.7,14,9,0,0,0,0,0,1,0,0.0%,201810070cin
Nick Vigil,VigiNi00,defense,CIN,0,5,3,60.0%,23,7.7,4.6,0,71.2,9.8,14,9,2,0,0,0,0,9,0,0.0%,201810070cin
Preston Brown,BrowPr00,defense,CIN,0,3,2,66.7%,12,6,4,0,74.3,0.7,2,10,3,0,0,0,0,3,0,0.0%,201810070cin
Vontaze Burfict,BurfVo00,defense,CIN,0,2,2,100.0%,2,1,1,0,79.2,1,2,0,2,0,0,0,0,7,1,12.5%,201810070cin
Jordan Evans,EvanJo01,defense,CIN,0,1,1,100.0%,6,6,6,0,91.7,6,6,0,0,0,0,0,0,1,0,0.0%,201810070cin
Hardy Nickerson,NickHa02,defense,CIN,0,2,1,50.0%,38,38,19,1,135.4,11,22,16,1,0,0,0,0,2,1,33.3%,201810070cin
Jessie Bates III,BateJe00,defense,CIN,1,2,1,50.0%,16,16,8,0,37.5,24.5,13,3,0,0,0,0,0,5,1,16.7%,201810070cin
Sam Hubbard,HubbSa00,defense,CIN,0,2,1,50.0%,13,13,6.5,0,70.8,-4.5,-5,18,0,0,0,0,0,3,0,0.0%,201810070cin
Geno Atkins,AtkiGe99,defense,CIN,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,2,4,3,0,0.0%,201810070cin
Carlos Dunlap,DunlCa99,defense,CIN,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,1,1,4,3,1,25.0%,201810070cin
Carl Lawson,LawsCa00,defense,CIN,0,1,0,0.0%,NA,NA,0,NA,39.6,-5,NA,NA,0,2,0,0,2,1,0,0.0%,201810070cin
Jordan Willis,WillJo09,defense,CIN,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,2,3,0,0.0%,201810070cin
Michael Johnson,JohnMi98,defense,CIN,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,1,3,0,0.0%,201810070cin
Andrew Billings,BillAn00,defense,CIN,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,1,0,1,100.0%,201810070cin
Dre Kirkpatrick,KirkDr00,defense,CIN,0,3,0,0.0%,NA,NA,0,NA,39.6,22.3,NA,NA,1,0,0,0,0,2,0,0.0%,201810070cin
