player_name,pfr_player_id,adv_stat_category,team,def_ints,def_targets,def_completions_allowed,def_completion_pct,def_yards_allowed,def_yards_allowed_per_cmp,def_yards_allowed_per_tgt,def_receiving_td_allowed,def_passer_rating_allowed,def_adot,def_air_yards_completed,def_yards_after_catch,def_times_blitzed,def_times_hurried,def_times_hitqb,def_sacks,def_pressures,def_tackles_combined,def_missed_tackles,def_missed_tackle_pct,pfr_game_id
Cory Littleton,LittCo01,defense,LAR,0,5,3,60.0%,55,18.3,11,0,97.9,11.4,17,38,2,0,0,2,2,10,0,0.0%,201810210sfo
Troy Hill,HillTr01,defense,LAR,1,6,3,50.0%,29,9.7,4.8,0,24.3,15,27,2,0,0,0,0,0,4,1,20.0%,201810210sfo
Mark Barron,BarrMa00,defense,LAR,0,4,3,75.0%,27,9,6.8,0,92.7,8,7,20,0,0,0,0,0,4,1,20.0%,201810210sfo
Samson Ebukam,EbukSa00,defense,LAR,0,2,2,100.0%,8,4,4,0,83.3,1,2,6,1,0,1,1,2,3,0,0.0%,201810210sfo
Nickell Robey-Coleman,RobeNi00,defense,LAR,0,3,2,66.7%,16,8,5.3,1,119.4,4.3,16,0,0,0,0,0,0,2,0,0.0%,201810210sfo
John Johnson,JohnJo10,defense,LAR,1,4,2,50.0%,9,4.5,2.3,0,16.7,8.5,2,7,0,0,0,0,0,2,0,0.0%,201810210sfo
Micah Kiser,KiseMi00,defense,LAR,0,1,1,100.0%,23,23,23,0,118.7,-2,-2,25,0,0,0,0,0,1,0,0.0%,201810210sfo
Blake Countess,CounBl00,defense,LAR,0,2,1,50.0%,17,17,8.5,0,79.2,13.5,17,0,1,0,0,0,0,1,0,0.0%,201810210sfo
Marqui Christian,ChriMa00,defense,LAR,0,1,1,100.0%,9,9,9,0,104.2,7,7,2,1,0,0,0,0,1,0,0.0%,201810210sfo
Aaron Donald,DonaAa00,defense,LAR,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,4,5,9,0,0.0%,201810210sfo
Matt Longacre,LongMa00,defense,LAR,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,1,0,0,NA,201810210sfo
Ndamukong Suh,SuhxNd99,defense,LAR,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,1,2,0,0.0%,201810210sfo
Lamarcus Joyner,JoynLa00,defense,LAR,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,2,0,0.0%,201810210sfo
Bryce Hager,HageBr00,defense,LAR,0,1,0,0.0%,NA,NA,0,NA,39.6,2,NA,NA,1,0,0,0,0,2,0,0.0%,201810210sfo
Dominique Hatfield,HatfDo00,defense,LAR,0,1,0,0.0%,NA,NA,0,NA,39.6,13,NA,NA,0,0,0,0,0,1,0,0.0%,201810210sfo
Reuben Foster,FostRe00,defense,SFO,0,4,4,100.0%,27,6.8,6.8,1,134.4,0.5,2,25,5,0,0,0,0,2,3,60.0%,201810210sfo
Greg Mabin,MabiGr00,defense,SFO,0,3,3,100.0%,51,17,17,0,118.7,14,42,9,0,0,0,0,0,1,0,0.0%,201810210sfo
K'Waun Williams,WillKW00,defense,SFO,0,3,3,100.0%,20,6.7,6.7,0,94.4,0.3,1,19,3,0,0,0,0,4,0,0.0%,201810210sfo
Ahkello Witherspoon,WithAh00,defense,SFO,0,5,2,40.0%,23,11.5,4.6,0,54.6,20,21,2,0,0,0,0,0,2,0,0.0%,201810210sfo
Fred Warner,WarnFr00,defense,SFO,0,3,2,66.7%,27,13.5,9,0,95.1,9.7,24,3,4,0,0,0,0,9,2,18.2%,201810210sfo
Cassius Marsh,MarsCa00,defense,SFO,0,1,1,100.0%,2,2,2,0,79.2,-1,-1,3,0,1,0,0,1,1,1,50.0%,201810210sfo
Jaquiski Tartt,TartJa00,defense,SFO,0,3,1,33.3%,6,6,2,0,42.4,9.7,5,1,1,0,0,0,0,7,0,0.0%,201810210sfo
Adrian Colbert,ColbAd00,defense,SFO,0,3,1,33.3%,32,32,10.7,0,74.3,24.3,27,5,0,0,0,0,0,1,0,0.0%,201810210sfo
Arik Armstead,ArmsAr01,defense,SFO,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,2,5,0,0.0%,201810210sfo
Earl Mitchell,MitcEa99,defense,SFO,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,1,3,0,0.0%,201810210sfo
Ronald Blair,BlaiRo00,defense,SFO,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,2,1,33.3%,201810210sfo
DeForest Buckner,BuckDe00,defense,SFO,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,3,1,25.0%,201810210sfo
