player_name,pfr_player_id,adv_stat_category,team,completions,attempts,passing_yards,passing_first_downs,passing_first_downs_pct,intended_air_yards,intended_air_yards_per_att,completed_air_yards,cay_cmp,completed_air_yards_per_attempt,passing_yards_after_catch,passing_yards_after_catch_per_cmp,passing_drops,passing_drop_pct,passing_bad_throws,passing_bad_throw_pct,times_sacked,times_blitzed,times_hurried,times_hit,times_pressured,times_pressured_pct,scramble_attempts,yards_per_scramble,pfr_game_id
Aaron Rodgers,RodgAa00,passing,GNB,32,44,364,17,38.6,391,8.9,209,6.5,4.8,155,4.8,2,4.9%,6,14.6%,0,19,4,2,6,13.6%,0,NA,202009130min
Kirk Cousins,CousKi00,passing,MIN,19,25,259,12,44.4,267,10.7,187,9.8,7.5,72,3.8,2,8.0%,3,12.0%,2,3,2,2,6,19.4%,4,8.5,202009130min
