player_name,pfr_player_id,adv_stat_category,team,tgt,rec,receiving_yards,receiving_td,receiving_fd,receiving_yards_before_catch,receiving_yards_before_catch_avg,receiving_yards_after_catch,receiving_yards_after_catch_avg,adot,receiving_broken_tackles,receiving_per_broken_tackle,receiving_drop,receiving_drop_pct,receiving_int,receiving_rat,pfr_game_id
Golden Tate,TateGo00,receiving,NYG,9,6,102,1,3,51,8.5,51,8.5,11.7,0,NA,0,0,1,102.3,201910100nwe
Rhett Ellison,ElliRh00,receiving,NYG,7,3,30,0,1,22,7.3,8,2.7,6.4,0,NA,0,0,1,16.1,201910100nwe
Darius Slayton,SlayDa01,receiving,NYG,8,3,32,0,2,19,6.3,13,4.3,17.5,0,NA,0,0,0,50,201910100nwe
Jon Hilliman,HillJo03,receiving,NYG,2,2,-3,0,0,-4,-2,1,0.5,-1.5,0,NA,0,0,0,79.2,201910100nwe
Elijhaa Penny,PennEl00,receiving,NYG,2,1,0,0,NA,-7,-7,7,7,-5,0,NA,0,0,0,56.2,201910100nwe
Cody Latimer,LatiCo00,receiving,NYG,1,0,0,0,NA,0,NA,0,NA,5,0,NA,0,0,0,39.6,201910100nwe
Julian Edelman,EdelJu00,receiving,NWE,15,9,113,0,5,84,9.3,29,3.2,11.3,0,NA,1,6.7,1,55.7,201910100nwe
James White,WhitJa02,receiving,NWE,9,9,46,0,5,-4,-0.4,50,5.6,-0.4,1,9,0,0,0,88,201910100nwe
Jakobi Meyers,MeyeJa01,receiving,NWE,4,4,54,0,2,48,12,6,1.5,12,0,NA,0,0,0,118.7,201910100nwe
Brandon Bolden,BoldBr00,receiving,NWE,2,2,22,0,1,1,0.5,21,10.5,0.5,1,2,0,0,0,112.5,201910100nwe
Ryan Izzo,IzzoRy00,receiving,NWE,4,2,31,0,1,27,13.5,4,2,8.5,0,NA,0,0,0,76,201910100nwe
Sony Michel,MichSo00,receiving,NWE,3,2,27,0,2,-2,-1,29,14.5,0.3,0,NA,0,0,0,95.1,201910100nwe
Gunner Olszewski,OlszGu00,receiving,NWE,3,2,34,0,1,18,9,16,8,9.7,0,NA,0,0,0,104.9,201910100nwe
Josh Gordon,GordJo02,receiving,NWE,1,1,7,0,NA,2,2,5,5,2,0,NA,0,0,0,95.8,201910100nwe
