player_name,pfr_player_id,adv_stat_category,team,def_ints,def_targets,def_completions_allowed,def_completion_pct,def_yards_allowed,def_yards_allowed_per_cmp,def_yards_allowed_per_tgt,def_receiving_td_allowed,def_passer_rating_allowed,def_adot,def_air_yards_completed,def_yards_after_catch,def_times_blitzed,def_times_hurried,def_times_hitqb,def_sacks,def_pressures,def_tackles_combined,def_missed_tackles,def_missed_tackle_pct,pfr_game_id
Blake Martinez,MartBl01,defense,GNB,0,5,5,100.0%,70,14,14,1,158.3,3.4,17,53,4,0,0,1,1,7,2,22.2%,201812230nyj
Josh Jones,JoneJo06,defense,GNB,0,6,5,83.3%,68,13.6,11.3,0,113.9,12.2,48,20,4,0,0,0,0,12,1,7.7%,201812230nyj
Jaire Alexander,AlexJa00,defense,GNB,0,4,4,100.0%,51,12.8,12.8,0,118.7,9.3,37,14,0,0,0,0,0,4,0,0.0%,201812230nyj
Tony Brown,BrowTo01,defense,GNB,0,6,3,50.0%,25,8.3,4.2,1,100.7,9.3,17,8,0,0,0,0,0,6,0,0.0%,201812230nyj
Eddie Pleasant,PleaEd00,defense,GNB,0,4,3,75.0%,32,10.7,8,0,97.9,13.3,26,6,5,0,0,0,0,2,2,50.0%,201812230nyj
Bashaud Breeland,BreeBa00,defense,GNB,0,3,2,66.7%,33,16.5,11,0,103.5,14.3,28,5,3,0,0,0,0,3,0,0.0%,201812230nyj
Reggie Gilbert,GilbRe01,defense,GNB,0,1,1,100.0%,7,7,7,0,95.8,5,5,2,2,2,0,0,2,1,0,0.0%,201812230nyj
Kentrell Brice,BricKe00,defense,GNB,0,1,1,100.0%,26,26,26,0,118.7,17,17,9,0,0,0,0,0,1,0,0.0%,201812230nyj
Josh Jackson,JackJo01,defense,GNB,0,2,1,50.0%,12,12,6,0,68.7,17,9,3,0,0,0,0,0,0,1,100.0%,201812230nyj
Tramon Williams,WillTr99,defense,GNB,0,4,1,25.0%,33,33,8.3,1,101,15.5,21,12,0,0,0,0,0,1,0,0.0%,201812230nyj
Dean Lowry,LowrDe00,defense,GNB,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,0,2,4,0,0.0%,201812230nyj
Kyler Fackrell,FackKy00,defense,GNB,0,1,0,0.0%,NA,NA,0,NA,39.6,15,NA,NA,5,0,0,1,1,2,1,33.3%,201812230nyj
Tyler Lancaster,LancTy00,defense,GNB,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,1,5,0,0.0%,201812230nyj
Antonio Morrison,MorrAn01,defense,GNB,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,2,0,0.0%,201812230nyj
Trumaine Johnson,JohnTr05,defense,NYJ,0,13,9,69.2%,78,8.7,6,0,84.8,8.3,59,19,0,0,0,0,0,7,0,0.0%,201812230nyj
Buster Skrine,SkriBu00,defense,NYJ,0,10,8,80.0%,64,8,6.4,0,93.3,0.5,4,60,3,0,0,0,0,7,1,12.5%,201812230nyj
Avery Williamson,WillAv00,defense,NYJ,0,8,6,75.0%,98,16.3,12.3,0,115.6,10,41,57,12,1,0,0,1,8,0,0.0%,201812230nyj
Jamal Adams,AdamJa00,defense,NYJ,0,6,5,83.3%,97,19.4,16.2,1,158.3,11,49,48,3,0,0,0,0,10,1,9.1%,201812230nyj
Morris Claiborne,ClaiMo00,defense,NYJ,0,9,5,55.6%,52,10.4,5.8,1,109.5,8.9,33,19,0,0,0,0,0,6,0,0.0%,201812230nyj
Neville Hewitt,HewiNe00,defense,NYJ,0,4,3,75.0%,27,9,6.8,0,92.7,7.5,12,15,8,0,0,1,1,9,1,10.0%,201812230nyj
Darryl Roberts,RobeDa00,defense,NYJ,0,3,1,33.3%,49,49,16.3,1,121.5,27,28,21,0,0,0,0,0,3,2,40.0%,201812230nyj
Brandon Copeland,CopeBr00,defense,NYJ,0,1,1,100.0%,26,26,26,0,118.7,-2,-2,28,5,0,0,0,0,3,0,0.0%,201812230nyj
Henry Anderson,AndeHe00,defense,NYJ,0,1,0,0.0%,NA,NA,0,NA,39.6,-3,NA,NA,0,3,0,1,4,4,0,0.0%,201812230nyj
Frankie Luvu,LuvuFr00,defense,NYJ,0,1,0,0.0%,NA,NA,0,NA,39.6,6,NA,NA,8,1,1,1,3,2,0,0.0%,201812230nyj
Leonard Williams,WillLe02,defense,NYJ,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,2,2,0,0.0%,201812230nyj
Bronson Kaufusi,KaufBr01,defense,NYJ,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,1,0,1,100.0%,201812230nyj
Tarell Basham,BashTa00,defense,NYJ,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,1,0,1,1,0,0.0%,201812230nyj
Jordan Jenkins,JenkJo01,defense,NYJ,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,1,0,0,1,1,1,50.0%,201812230nyj
Nathan Shepherd,ShepNa00,defense,NYJ,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,100.0%,201812230nyj
